Hour,Country Name,Operator Name,Attempts,Answered,A-Release %,NER,ASR,ConV Time (Min),ACT (Sec),CST (Sec)
24-10-2021 15:00,France,France-Orange-FRAF1,65,31,,96.92%,47.69%,58,113,3.37
24-10-2021 18:00,Jordan,Jordan-Umniah-JORUM,37,15,3.13%,100.00%,40.54%,58,231,3.21
24-10-2021 19:00,France,France-Orange-FRAF1,58,27,,98.28%,46.55%,58,128,3
24-10-2021 22:00,Spain,Spain-Orange-ESPRT,20,4,6.25%,100.00%,20.00%,57,859,4.52
24-10-2021 20:00,Kuwait,Kuwait-Wataniya-KWTNM,29,13,,100.00%,44.83%,57,264,3.75
24-10-2021 19:00,Italy,Italy-Wind-ITAWI,56,31,1.89%,100.00%,55.36%,57,110,4.69
24-10-2021 15:00,Kenya,Kenya-Safaricom-KENSA,46,17,8.70%,93.48%,36.96%,55,196,4.73
24-10-2021 15:00,USA/Canada,Canada-Bell-Mobility-CANBM,24,9,,100.00%,37.50%,55,368,4.22
24-10-2021 22:00,Bangladesh,Bangladesh-Grameen-BGDGP,254,23,2.40%,97.64%,9.06%,54,140,2.3
24-10-2021 14:00,Kenya,Kenya-Safaricom-KENSA,57,17,1.85%,98.25%,29.82%,54,190,4.61
24-10-2021 19:00,USA/Canada,USA-ATT-Cingular-USACG,37,21,5.41%,100.00%,56.76%,53,153,4.76
24-10-2021 21:00,Bangladesh,Bangladesh-Banglalink-BGDBL,200,23,3.50%,97.00%,11.50%,53,140,3.84
24-10-2021 15:00,India,India-Unitech,63,14,1.59%,100.00%,22.22%,53,227,3.58
24-10-2021 14:00,India,India-Unitech,99,25,6.12%,100.00%,25.25%,53,127,3.69
24-10-2021 14:00,UAE,UAE-Du-AREDU,43,13,,97.67%,30.23%,52,242,2.2
24-10-2021 20:00,Germany,Germany-T-Mobile-DEUD1,21,10,,100.00%,47.62%,51,305,6.16
24-10-2021 18:00,Germany,Germany-T-Mobile-DEUD1,21,10,,95.24%,47.62%,50,302,5.57
24-10-2021 18:00,Italy,Italy-Wind-ITAWI,51,31,,94.12%,60.78%,50,97,4.25
24-10-2021 14:00,Germany,Germany-Vodafone-DEUD2,5,3,,100.00%,60.00%,49,988,4.96
24-10-2021 22:00,Jordan,Jordan-Umniah-JORUM,18,10,5.56%,100.00%,55.56%,49,296,3.71
24-10-2021 17:00,India,India-Aircel,42,17,9.76%,97.62%,40.48%,49,173,3.55
24-10-2021 19:00,Qatar,Qatar-Qtel-QATQT,55,12,1.82%,100.00%,21.82%,49,245,4.67
24-10-2021 13:00,Pakistan,Pakistan-Ufone-PAKUF,201,40,0.60%,99.00%,19.90%,49,74,2.62
24-10-2021 13:00,India,India-Aircel,44,13,13.95%,97.73%,29.55%,48,223,3.57
24-10-2021 17:00,United Kingdom,UK-Vodafone-GBRVF,22,9,,95.45%,40.91%,48,322,4.14
24-10-2021 23:00,Oman,Oman-Nawras-OMNNT,6,5,20.00%,83.33%,83.33%,48,579,3.69
24-10-2021 13:00,Kuwait,Kuwait-Viva-KWTKT,24,11,,95.83%,45.83%,48,262,4.87
24-10-2021 22:00,UAE,UAE-Du-AREDU,26,13,4.00%,100.00%,50.00%,48,219,2.83
24-10-2021 22:00,France,France-Orange-FRAF1,39,18,,100.00%,46.15%,48,158,2.88
24-10-2021 16:00,India,India-Aircel,33,13,18.18%,96.97%,39.39%,47,219,2.82
24-10-2021 23:00,Jordan,Jordan-Zain-JORFL,89,18,3.08%,93.26%,20.22%,47,155,2.37
24-10-2021 23:00,Bahrain,Bahrain-Zain-BHRMV,40,20,5.26%,100.00%,50.00%,46,137,5.05
24-10-2021 21:00,Pakistan,Pakistan-Ufone-PAKUF,60,10,,100.00%,16.67%,46,274,3.98
24-10-2021 21:00,United Kingdom,UK-H3G-GBRHU,9,6,,100.00%,66.67%,45,448,4.26
24-10-2021 15:00,Oman,Oman-Nawras-OMNNT,11,3,,100.00%,27.27%,45,895,4.05
24-10-2021 15:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,33,9,,96.97%,27.27%,45,297,4.76
24-10-2021 14:00,Germany,Germany-T-Mobile-DEUD1,27,17,,100.00%,62.96%,44,154,5.82
24-10-2021 15:00,Pakistan,Pakistan-Waridtel-PAKWA,22,6,,95.45%,27.27%,43,432,4.77
24-10-2021 16:00,Pakistan,Pakistan-Ufone-PAKUF,141,27,0.79%,99.29%,19.15%,42,94,3.79
24-10-2021 17:00,Switzerland,Switzerland-Swisscom-CHEC1,12,8,,100.00%,66.67%,42,317,4.08
24-10-2021 14:00,Thailand,Thailand-dtacTriNet-THADT,8,3,,62.50%,37.50%,42,838,4.31
24-10-2021 18:00,Qatar,Qatar-Qtel-QATQT,50,18,,96.00%,36.00%,42,139,4.44
24-10-2021 23:00,United Kingdom,UK-Telefonica-GBRCN,3,2,,66.67%,66.67%,42,"1,247",2.99
24-10-2021 19:00,France,France-SFR-FRAF2,16,13,31.25%,93.75%,81.25%,42,192,3.12
24-10-2021 19:00,Germany,Germany-T-Mobile-DEUD1,27,13,,100.00%,48.15%,42,192,4.4
24-10-2021 15:00,Spain,Spain-Orange-ESPRT,27,9,,100.00%,33.33%,41,275,4.29
24-10-2021 18:00,Oman,Oman-Omanmobile-OMNGT,25,13,,100.00%,52.00%,40,186,4.05
24-10-2021 21:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,11,4,,100.00%,36.36%,40,595,4.84
24-10-2021 22:00,India,India-Idea,95,8,2.25%,98.95%,8.42%,39,294,4.28
24-10-2021 18:00,India,India-Aircel,43,20,17.07%,95.35%,46.51%,39,117,3.24
24-10-2021 13:00,Qatar,Qatar-Qtel-QATQT,34,16,,97.06%,47.06%,39,146,4.24
24-10-2021 22:00,Italy,Italy-Wind-ITAWI,19,9,,100.00%,47.37%,39,257,4.49
24-10-2021 19:00,Netherlands,Netherlands-T-Mobile-NLDPN,16,11,,100.00%,68.75%,38,209,2.62
24-10-2021 22:00,USA/Canada,Canada-Bell-Mobility-CANBM,7,4,,100.00%,57.14%,38,570,4.37
24-10-2021 15:00,UAE,UAE-Du-AREDU,34,20,3.03%,94.12%,58.82%,38,114,2.57
24-10-2021 13:00,United Kingdom,UK-H3G-GBRHU,15,7,,86.67%,46.67%,38,322,3.13
24-10-2021 18:00,Spain,Spain-Orange-ESPRT,22,11,4.55%,100.00%,50.00%,37,204,4.14
24-10-2021 13:00,Germany,Germany-T-Mobile-DEUD1,45,16,,100.00%,35.56%,37,140,6.46
24-10-2021 13:00,Sweden,Sweden-Tele2-SWEIQ,7,3,,100.00%,42.86%,37,744,4.54
24-10-2021 17:00,Netherlands,Netherlands-T-Mobile-NLDPN,24,11,,100.00%,45.83%,37,202,3.4
24-10-2021 18:00,UAE,UAE-Du-AREDU,32,14,,100.00%,43.75%,37,156,2.63
24-10-2021 22:00,Bangladesh,Bangladesh-Banglalink-BGDBL,125,6,0.82%,93.60%,4.80%,36,363,3.12
24-10-2021 15:00,USA/Canada,USA-T-Mobile-USAW6,14,10,,92.86%,71.43%,36,217,4.53
24-10-2021 14:00,Switzerland,Switzerland-Tdc-CHEDX,7,3,,100.00%,42.86%,35,695,4.05
24-10-2021 17:00,France,France-SFR-FRAF2,8,4,,87.50%,50.00%,35,520,1.66
24-10-2021 14:00,Morocco,Morocco-Iam-MARM1,31,9,,93.55%,29.03%,34,229,3.62
24-10-2021 17:00,Turkey,Turkey-TurkCell-TURTC,45,18,4.55%,100.00%,40.00%,34,114,4.43
24-10-2021 14:00,Oman,Oman-Omanmobile-OMNGT,11,4,,100.00%,36.36%,34,508,4.39
24-10-2021 16:00,USA/Canada,Canada-Bell-Mobility-CANBM,21,7,9.52%,100.00%,33.33%,34,289,4.58
24-10-2021 14:00,India,India-Vodafone,42,15,10.00%,100.00%,35.71%,33,133,3.61
24-10-2021 13:00,Netherlands,Netherlands-T-Mobile-NLDPN,33,18,,100.00%,54.55%,33,111,3.79
24-10-2021 21:00,India,India-Aircel,20,9,10.00%,100.00%,45.00%,33,218,3.3
24-10-2021 13:00,United Kingdom,UK-Vodafone-GBRVF,52,15,4.44%,71.15%,28.85%,33,131,3.76
24-10-2021 22:00,Turkey,Turkey-TurkCell-TURTC,40,13,3.13%,100.00%,32.50%,33,151,3.82
24-10-2021 19:00,Jordan,Jordan-Umniah-JORUM,19,6,5.56%,100.00%,31.58%,33,325,3.26
24-10-2021 20:00,United Kingdom,UK-Vodafone-GBRVF,25,10,,84.00%,40.00%,32,194,3.55
24-10-2021 16:00,Oman,Oman-Omanmobile-OMNGT,34,19,,100.00%,55.88%,32,102,3.91
24-10-2021 16:00,Pakistan,Pakistan-Waridtel-PAKWA,11,6,,100.00%,54.55%,32,321,5.19
24-10-2021 16:00,Qatar,Qatar-Qtel-QATQT,43,19,,100.00%,44.19%,32,101,5.08
24-10-2021 17:00,Kenya,Kenya-Safaricom-KENSA,64,19,1.85%,84.38%,29.69%,32,101,3.43
24-10-2021 21:00,Kuwait,Kuwait-Wataniya-KWTNM,31,13,,100.00%,41.94%,32,147,3.91
24-10-2021 19:00,Morocco,Morocco-Orange-MARMT,20,11,,100.00%,55.00%,32,172,3.69
24-10-2021 23:00,Kuwait,Kuwait-Wataniya-KWTNM,10,5,,100.00%,50.00%,31,377,3.33
24-10-2021 14:00,Turkey,Turkey-TurkCell-TURTC,76,18,5.63%,92.11%,23.68%,31,105,4.74
24-10-2021 20:00,Pakistan,Pakistan-Ufone-PAKUF,75,17,,93.33%,22.67%,31,109,3.38
24-10-2021 17:00,Oman,Oman-Omanmobile-OMNGT,19,9,6.25%,94.74%,47.37%,31,205,4.55
24-10-2021 20:00,India,India-Bpl,34,17,19.35%,94.12%,50.00%,31,109,3.77
24-10-2021 17:00,United Kingdom,UK-Telefonica-GBRCN,17,7,,100.00%,41.18%,31,262,3.6
24-10-2021 13:00,USA/Canada,USA-ATT-Cingular-USACG,71,13,2.90%,100.00%,18.31%,31,141,4.67
24-10-2021 23:00,USA/Canada,USA-ATT-Cingular-USACG,29,9,4.00%,100.00%,31.03%,30,203,4
24-10-2021 16:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,37,14,,91.89%,37.84%,30,130,4.87
24-10-2021 22:00,Switzerland,Switzerland-Swisscom-CHEC1,4,3,,100.00%,75.00%,30,596,4.5
24-10-2021 15:00,USA/Canada,USA-ATT-Cingular-USACG,74,13,,97.30%,17.57%,30,136,4.56
24-10-2021 22:00,Morocco,Morocco-Orange-MARMT,18,7,,94.44%,38.89%,29,251,2.01
24-10-2021 23:00,UAE,UAE-Du-AREDU,19,8,10.53%,100.00%,42.11%,29,218,2.74
24-10-2021 20:00,Chad,Chad-Mic-TCDML,1,1,,100.00%,100.00%,29,"1,736",18.3
24-10-2021 14:00,United Kingdom,UK-Vodafone-GBRVF,47,14,2.38%,55.32%,29.79%,29,124,2.42
24-10-2021 13:00,France,France-SFR-FRAF2,15,11,6.67%,93.33%,73.33%,29,157,2.63
24-10-2021 20:00,Qatar,Qatar-Qtel-QATQT,46,13,,97.83%,28.26%,29,132,6.41
24-10-2021 20:00,Spain,Spain-Orange-ESPRT,15,8,,100.00%,53.33%,28,212,4.12
24-10-2021 22:00,United Kingdom,UK-Vodafone-GBRVF,19,5,6.25%,63.16%,26.32%,28,339,2.38
24-10-2021 14:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,50,15,,100.00%,30.00%,28,112,4.38
24-10-2021 23:00,Netherlands,Netherlands-T-Mobile-NLDPN,8,6,,100.00%,75.00%,28,278,2.24
24-10-2021 18:00,Kuwait,Kuwait-Viva-KWTKT,32,15,,100.00%,46.88%,28,111,4.52
24-10-2021 13:00,Nigeria,Nigeria-Etisalat-NGAEM,54,12,5.71%,94.44%,22.22%,28,139,3.76
24-10-2021 17:00,USA/Canada,Canada-Bell-Mobility-CANBM,23,7,,100.00%,30.43%,28,238,5.31
24-10-2021 13:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,59,20,,96.61%,33.90%,28,83,4.65
24-10-2021 17:00,Turkey,Turkey-Avea-TURIS,11,4,,100.00%,36.36%,28,415,4.09
24-10-2021 18:00,Kuwait,Kuwait-Wataniya-KWTNM,44,16,,90.91%,36.36%,28,103,3.67
24-10-2021 14:00,Nigeria,Nigeria-Etisalat-NGAEM,31,12,21.43%,100.00%,38.71%,27,137,4.84
24-10-2021 17:00,Germany,Germany-T-Mobile-DEUD1,44,12,,100.00%,27.27%,27,136,5.32
24-10-2021 16:00,United Kingdom,UK-Telefonica-GBRCN,17,10,,88.24%,58.82%,27,163,3.77
24-10-2021 22:00,Bahrain,Bahrain-Zain-BHRMV,55,16,,100.00%,29.09%,27,101,5.51
24-10-2021 17:00,Qatar,Qatar-Qtel-QATQT,44,20,,100.00%,45.45%,27,80,4.76
24-10-2021 17:00,Spain,Spain-Orange-ESPRT,20,9,,100.00%,45.00%,26,175,3.68
24-10-2021 17:00,Morocco,Morocco-Orange-MARMT,29,13,3.85%,96.55%,44.83%,26,119,3.51
24-10-2021 15:00,Turkey,Turkey-Avea-TURIS,18,8,5.88%,94.44%,44.44%,26,192,3.89
24-10-2021 16:00,UAE,UAE-Du-AREDU,46,19,2.44%,89.13%,41.30%,25,80,2.43
24-10-2021 15:00,Nigeria,Nigeria-Etisalat-NGAEM,57,13,12.90%,100.00%,22.81%,25,117,3.64
24-10-2021 20:00,USA/Canada,Canada-Bell-Mobility-CANBM,11,5,,100.00%,45.45%,25,304,4.72
24-10-2021 20:00,UAE,UAE-Du-AREDU,14,5,,100.00%,35.71%,25,303,2.78
24-10-2021 16:00,United Kingdom,UK-H3G-GBRHU,10,7,,100.00%,70.00%,25,215,3.38
24-10-2021 22:00,United Kingdom,UK-Telefonica-GBRCN,7,4,,100.00%,57.14%,25,376,3.17
24-10-2021 23:00,Syria,Syria-Mtn-SYRSP,5,1,,80.00%,20.00%,25,"1,500",5.7
24-10-2021 13:00,UAE,UAE-Du-AREDU,30,9,,96.67%,30.00%,25,164,2.95
24-10-2021 15:00,Kuwait,Kuwait-Viva-KWTKT,37,10,2.78%,97.30%,27.03%,25,147,5.73
24-10-2021 13:00,Netherlands,Netherlands-KPN-NLDPT,13,7,,100.00%,53.85%,25,210,2.36
24-10-2021 21:00,Switzerland,Switzerland-Swisscom-CHEC1,8,6,,100.00%,75.00%,24,244,4.17
24-10-2021 21:00,Turkey,Turkey-TurkCell-TURTC,53,15,2.04%,100.00%,28.30%,24,97,4.39
24-10-2021 16:00,United Kingdom,UK-Vodafone-GBRVF,22,7,,90.91%,31.82%,24,208,4.64
24-10-2021 16:00,India,India-Vodafone,30,11,3.33%,100.00%,36.67%,24,132,3.63
24-10-2021 18:00,Turkey,Turkey-TurkCell-TURTC,55,11,,96.36%,20.00%,24,132,4.96
24-10-2021 13:00,Pakistan,Pakistan-Mobilink-PAKMK,95,18,,98.95%,18.95%,24,80,3.67
24-10-2021 16:00,Kenya,Kenya-Safaricom-KENSA,51,12,,90.20%,23.53%,24,120,4.16
24-10-2021 19:00,United Kingdom,UK-Telefonica-GBRCN,23,11,,86.96%,47.83%,24,131,2.85
24-10-2021 16:00,Netherlands,Netherlands-T-Mobile-NLDPN,30,19,3.45%,100.00%,63.33%,24,75,2.45
24-10-2021 14:00,France,France-SFR-FRAF2,15,8,,93.33%,53.33%,24,178,3.19
24-10-2021 19:00,India,India-Vodafone,23,8,,100.00%,34.78%,24,177,3.79
24-10-2021 16:00,Kuwait,Kuwait-Viva-KWTKT,21,9,,100.00%,42.86%,24,157,5.7
24-10-2021 14:00,Maldive Is.,Maldives-Dhiraagu-MDV01,3,2,,100.00%,66.67%,23,700,0.72
24-10-2021 13:00,Kenya,Kenya-Safaricom-KENSA,41,17,13.51%,92.68%,41.46%,23,80,3.82
24-10-2021 16:00,Nigeria,Nigeria-Etisalat-NGAEM,63,13,,100.00%,20.63%,23,104,3.25
24-10-2021 21:00,Netherlands,Netherlands-T-Mobile-NLDPN,6,5,,100.00%,83.33%,23,270,2.71
24-10-2021 15:00,Oman,Oman-Omanmobile-OMNGT,14,7,,92.86%,50.00%,22,192,5.24
24-10-2021 17:00,Kuwait,Kuwait-Wataniya-KWTNM,18,10,,100.00%,55.56%,22,134,5.66
24-10-2021 20:00,USA/Canada,USA-T-Mobile-USAW6,11,5,,100.00%,45.45%,22,265,4.55
24-10-2021 21:00,Qatar,Qatar-Qtel-QATQT,20,8,,100.00%,40.00%,22,165,4.63
24-10-2021 14:00,United Kingdom,UK-H3G-GBRHU,11,8,,100.00%,72.73%,22,164,3.12
24-10-2021 17:00,Pakistan,Pakistan-Ufone-PAKUF,111,21,1.14%,88.29%,18.92%,22,62,2.95
24-10-2021 22:00,Ireland,Ireland-Meteor-IRLME,3,2,,100.00%,66.67%,22,653,4.21
24-10-2021 15:00,France,France-SFR-FRAF2,16,9,,100.00%,56.25%,22,145,2.3
24-10-2021 21:00,Hungary,Hungary-T-Mobile-HUNH2,1,1,,100.00%,100.00%,22,"1,300",3.63
24-10-2021 19:00,Georgia,Georgia-Magticom-GEOMA,22,7,,86.36%,31.82%,22,185,5.99
24-10-2021 15:00,Philippines,Philippines-Smart-PHLSR,29,7,,58.62%,24.14%,22,185,2.54
24-10-2021 16:00,Spain,Spain-Orange-ESPRT,31,13,,96.77%,41.94%,21,99,4
24-10-2021 14:00,Qatar,Qatar-Qtel-QATQT,46,12,,100.00%,26.09%,21,106,5.38
24-10-2021 14:00,Greece,Greece-Cosmote-GRCCO,13,5,,100.00%,38.46%,21,254,4.78
24-10-2021 13:00,United Kingdom,UK-Telefonica-GBRCN,10,4,,100.00%,40.00%,21,317,2.71
24-10-2021 22:00,Austria,Austria-Mobilkom-AUTPT,4,3,25.00%,100.00%,75.00%,21,414,5.29
24-10-2021 18:00,Switzerland,Switzerland-Swisscom-CHEC1,12,7,,100.00%,58.33%,21,176,4.29
24-10-2021 22:00,Nigeria,Nigeria-Etisalat-NGAEM,36,11,13.79%,100.00%,30.56%,20,107,5.77
24-10-2021 21:00,Kenya,Kenya-Safaricom-KENSA,55,14,3.85%,89.09%,25.45%,19,83,4.08
24-10-2021 18:00,Pakistan,Pakistan-Waridtel-PAKWA,10,1,,100.00%,10.00%,19,"1,151",4.92
24-10-2021 19:00,Oman,Oman-Omanmobile-OMNGT,26,11,,100.00%,42.31%,19,105,3.2
24-10-2021 23:00,India,India-Tata,34,9,5.88%,97.06%,26.47%,19,128,4.12
24-10-2021 23:00,Kenya,Kenya-Safaricom-KENSA,29,7,,93.10%,24.14%,19,161,4.46
24-10-2021 16:00,Morocco,Morocco-Orange-MARMT,18,8,5.56%,100.00%,44.44%,19,139,4.22
24-10-2021 17:00,USA/Canada,USA-ATT-Cingular-USACG,57,6,,96.49%,10.53%,19,185,4.46
24-10-2021 22:00,India,India-Aircel,9,3,11.11%,100.00%,33.33%,19,371,4.98
24-10-2021 17:00,Afghanistan,Afghanistan-Roshan-AFGTD,1,1,,100.00%,100.00%,19,"1,110",4.99
24-10-2021 18:00,United Kingdom,UK-Telefonica-GBRCN,11,4,,90.91%,36.36%,18,276,3.84
24-10-2021 19:00,Kuwait,Kuwait-Wataniya-KWTNM,22,11,,100.00%,50.00%,18,100,4.6
24-10-2021 17:00,Pakistan,Pakistan-Mobilink-PAKMK,73,15,7.81%,93.15%,20.55%,18,73,4.99
24-10-2021 17:00,Kuwait,Kuwait-Viva-KWTKT,31,17,6.45%,100.00%,54.84%,18,62,5.65
24-10-2021 13:00,USA/Canada,Canada-Bell-Mobility-CANBM,17,3,,100.00%,17.65%,18,353,4.22
24-10-2021 22:00,USA/Canada,USA-T-Mobile-USAW6,8,4,,100.00%,50.00%,18,264,4.43
24-10-2021 18:00,Nigeria,Nigeria-Etisalat-NGAEM,30,5,18.75%,100.00%,16.67%,18,211,3
24-10-2021 15:00,Qatar,Qatar-Qtel-QATQT,56,17,,98.21%,30.36%,17,62,5.05
24-10-2021 15:00,Morocco,Morocco-Orange-MARMT,23,6,,95.65%,26.09%,17,174,3.74
24-10-2021 13:00,Greece,Greece-Cosmote-GRCCO,12,4,,100.00%,33.33%,17,260,4.16
24-10-2021 15:00,Sweden,Sweden-Tele2-SWEIQ,9,4,,100.00%,44.44%,17,256,4.5
24-10-2021 19:00,USA/Canada,USA-T-Mobile-USAW6,13,4,,100.00%,30.77%,17,253,4.75
24-10-2021 18:00,Syria,Syria-Mtn-SYRSP,20,4,,80.00%,20.00%,17,252,7.34
24-10-2021 22:00,Kenya,Kenya-Safaricom-KENSA,69,10,1.52%,86.96%,14.49%,17,100,4.35
24-10-2021 23:00,Switzerland,Switzerland-Swisscom-CHEC1,3,1,,100.00%,33.33%,17,992,4.37
24-10-2021 22:00,France,France-SFR-FRAF2,6,3,,100.00%,50.00%,16,329,2.67
24-10-2021 23:00,Austria,Austria-Tmobile-AUTMM,4,2,25.00%,100.00%,50.00%,16,490,4.2
24-10-2021 16:00,Spain,Spain-Vodafone-ESPAT,4,3,,100.00%,75.00%,16,321,4.33
24-10-2021 13:00,Morocco,Morocco-Orange-MARMT,29,11,,100.00%,37.93%,16,87,4.1
24-10-2021 13:00,Spain,Spain-Orange-ESPRT,18,5,,100.00%,27.78%,16,191,3.94
24-10-2021 17:00,Oman,Oman-Nawras-OMNNT,9,3,,100.00%,33.33%,16,316,4.23
24-10-2021 19:00,Kuwait,Kuwait-Viva-KWTKT,27,13,,100.00%,48.15%,16,73,4.39
24-10-2021 19:00,Switzerland,Switzerland-Swisscom-CHEC1,9,7,,100.00%,77.78%,16,134,4.09
24-10-2021 20:00,Morocco,Morocco-Iam-MARM1,15,6,,86.67%,40.00%,16,156,4.33
24-10-2021 15:00,Burkina Faso,Burkina Faso-Airtel-BFACT,6,3,33.33%,100.00%,50.00%,16,312,6.23
24-10-2021 15:00,Germany,Germany-T-Mobile-DEUD1,36,15,,100.00%,41.67%,15,62,6.15
24-10-2021 19:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,22,4,,95.45%,18.18%,15,231,4.37
24-10-2021 19:00,Morocco,Morocco-Iam-MARM1,12,7,,100.00%,58.33%,15,132,4.48
24-10-2021 20:00,Kenya,Kenya-Safaricom-KENSA,37,9,5.71%,94.59%,24.32%,15,102,4.98
24-10-2021 13:00,Oman,Oman-Omanmobile-OMNGT,17,6,,100.00%,35.29%,15,152,4.35
24-10-2021 14:00,Kuwait,Kuwait-Viva-KWTKT,24,10,,100.00%,41.67%,15,90,5.81
24-10-2021 16:00,Indonesia,Indonesia-Telkomsel-IDNTS,12,6,50.00%,75.00%,50.00%,15,150,5.19
24-10-2021 20:00,Turkey,Turkey-TurkCell-TURTC,45,11,,100.00%,24.44%,15,82,4.41
24-10-2021 13:00,USA/Canada,USA-T-Mobile-USAW6,21,11,,100.00%,52.38%,15,82,5.04
24-10-2021 23:00,Jordan,Jordan-Umniah-JORUM,12,3,10.00%,91.67%,25.00%,15,299,2.57
24-10-2021 16:00,Morocco,Morocco-Iam-MARM1,23,3,,82.61%,13.04%,15,298,3.84
24-10-2021 21:00,Morocco,Morocco-Orange-MARMT,25,6,4.35%,92.00%,24.00%,15,148,3.54
24-10-2021 20:00,Nigeria,Nigeria-Etisalat-NGAEM,41,15,6.90%,85.37%,36.59%,15,59,4.89
24-10-2021 16:00,France,France-SFR-FRAF2,13,7,,100.00%,53.85%,15,126,1.82
24-10-2021 14:00,Netherlands,Netherlands-T-Mobile-NLDPN,14,8,,92.86%,57.14%,15,110,2.19
24-10-2021 22:00,Germany,Germany-T-Mobile-DEUD1,21,8,,100.00%,38.10%,14,108,6.53
24-10-2021 13:00,Cyprus,Cyprus-MTN-CYPSC,3,1,,100.00%,33.33%,14,855,3.82
24-10-2021 18:00,Oman,Oman-Nawras-OMNNT,10,2,,100.00%,20.00%,14,423,4.32
24-10-2021 15:00,United Kingdom,UK-H3G-GBRHU,18,8,,94.44%,44.44%,14,106,3.69
24-10-2021 14:00,Switzerland,Switzerland-Swisscom-CHEC1,10,7,,100.00%,70.00%,14,120,4.07
24-10-2021 22:00,Kuwait,Kuwait-Wataniya-KWTNM,29,11,,100.00%,37.93%,14,76,3.98
24-10-2021 21:00,USA/Canada,USA-T-Mobile-USAW6,13,6,,100.00%,46.15%,14,139,4.7
24-10-2021 16:00,Kuwait,Kuwait-Wataniya-KWTNM,23,10,,100.00%,43.48%,14,83,4.23
24-10-2021 20:00,Oman,Oman-Omanmobile-OMNGT,18,7,,100.00%,38.89%,14,118,4.26
24-10-2021 14:00,Turkey,Turkey-Avea-TURIS,18,5,,94.44%,27.78%,14,163,4.12
24-10-2021 17:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,39,7,,100.00%,17.95%,13,115,5.09
24-10-2021 16:00,Pakistan,Pakistan-Mobilink-PAKMK,99,19,2.11%,97.98%,19.19%,13,42,5.11
24-10-2021 21:00,United Kingdom,UK-Telefonica-GBRCN,8,5,,100.00%,62.50%,13,160,3.63
24-10-2021 18:00,Pakistan,Pakistan-Ufone-PAKUF,91,6,,82.42%,6.59%,13,133,2.67
24-10-2021 21:00,France,France-SFR-FRAF2,8,6,12.50%,100.00%,75.00%,13,132,2.63
24-10-2021 22:00,India,India-Vodafone,1,1,,100.00%,100.00%,13,790,2.38
24-10-2021 20:00,Turkey,Turkey-Avea-TURIS,16,7,,100.00%,43.75%,13,111,4.68
24-10-2021 16:00,Switzerland,Switzerland-Tdc-CHEDX,15,8,,93.33%,53.33%,13,95,3.74
24-10-2021 21:00,Austria,Austria-Tmobile-AUTMM,2,1,,100.00%,50.00%,13,759,3.38
24-10-2021 19:00,Turkey,Turkey-TurkCell-TURTC,35,8,,100.00%,22.86%,13,95,4.68
24-10-2021 14:00,Pakistan,Pakistan-Mobilink-PAKMK,85,17,1.30%,98.82%,20.00%,12,44,3.45
24-10-2021 21:00,Nigeria,Nigeria-Etisalat-NGAEM,34,7,15.79%,97.06%,20.59%,12,103,3.39
24-10-2021 21:00,Oman,Oman-Omanmobile-OMNGT,20,6,,95.00%,30.00%,12,119,3.47
24-10-2021 19:00,UAE,UAE-Du-AREDU,20,7,,100.00%,35.00%,12,102,2.62
24-10-2021 17:00,USA/Canada,USA-T-Mobile-USAW6,13,7,,100.00%,53.85%,12,102,4.89
24-10-2021 21:00,Italy,Italy-Vodafone-ITAOM,6,2,20.00%,100.00%,33.33%,12,348,3.98
24-10-2021 22:00,Belgium,Belgium-Base-BELKO,1,1,,100.00%,100.00%,12,693,2.89
24-10-2021 22:00,India,India-Unitech,33,6,3.03%,100.00%,18.18%,11,114,4.04
24-10-2021 20:00,Kuwait,Kuwait-Viva-KWTKT,20,8,5.00%,100.00%,40.00%,11,85,4.47
24-10-2021 17:00,Greece,Greece-Cosmote-GRCCO,4,2,,100.00%,50.00%,11,337,4.03
24-10-2021 18:00,USA/Canada,USA-T-Mobile-USAW6,14,7,,100.00%,50.00%,11,96,5.03
24-10-2021 17:00,Morocco,Morocco-Iam-MARM1,23,7,,100.00%,30.43%,11,96,5.36
24-10-2021 20:00,Georgia,Georgia-Magticom-GEOMA,8,2,,100.00%,25.00%,11,331,5.5
24-10-2021 18:00,Italy,Italy-Vodafone-ITAOM,5,1,,100.00%,20.00%,11,662,5.2
24-10-2021 18:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,26,6,,92.31%,23.08%,11,110,6.38
24-10-2021 23:00,Germany,Germany-T-Mobile-DEUD1,9,5,11.11%,88.89%,55.56%,11,131,6.73
24-10-2021 18:00,Switzerland,Switzerland-Tdc-CHEDX,8,5,,100.00%,62.50%,11,131,3.62
24-10-2021 15:00,Netherlands,Netherlands-T-Mobile-NLDPN,13,6,,100.00%,46.15%,11,109,2.37
24-10-2021 14:00,Morocco,Morocco-Orange-MARMT,18,9,,100.00%,50.00%,11,73,4.82
