Hour,Country Name,Operator Name,Attempts,Answered,A-Release %,NER,ASR,ConV Time (Min),ACT (Sec),CST (Sec)
27-10-2021 11:00,Tunisia,Tunisia-Tunisiana-TUNTA,16,7,,100.00%,43.75%,4,31,5.29
27-10-2021 10:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,9,4,11.11%,88.89%,44.44%,4,54,5.93
27-10-2021 12:00,Tunisia,Tunisia-Tunisiana-TUNTA,11,6,,100.00%,54.55%,4,36,4.34
27-10-2021 09:00,Syria,Syria-Mtn-SYRSP,15,4,,100.00%,26.67%,4,54,7.07
27-10-2021 09:00,Germany,Germany-T-Mobile-DEUD1,21,6,,100.00%,28.57%,4,35,5.87
27-10-2021 12:00,Austria,Austria-Tmobile-AUTMM,9,5,,100.00%,55.56%,4,42,3.34
27-10-2021 09:00,Nepal,Nepal-Ntc-NPLNM,8,3,,100.00%,37.50%,3,70,5.32
27-10-2021 10:00,Burkina Faso,Burkina Faso-Airtel-BFACT,4,2,66.67%,100.00%,50.00%,3,104,3.6
27-10-2021 12:00,Mali,Mali-Orange-MLI02,3,2,,100.00%,66.67%,3,103,4.16
27-10-2021 08:00,Greece,Greece-Cosmote-GRCCO,4,3,,100.00%,75.00%,3,69,4.56
27-10-2021 07:00,France,France-Orange-FRAF1,8,6,12.50%,100.00%,75.00%,3,34,3.03
27-10-2021 06:00,Pakistan,Pakistan-Ufone-PAKUF,30,3,,100.00%,10.00%,3,68,3.72
27-10-2021 01:00,UAE,UAE-Du-AREDU,10,5,,70.00%,50.00%,3,41,2.16
27-10-2021 00:00,India,India-Bpl,3,1,,100.00%,33.33%,3,203,2.3
27-10-2021 12:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,3,1,,100.00%,33.33%,3,199,8.75
27-10-2021 09:00,Nigeria,Nigeria-Etisalat-NGAEM,5,2,,100.00%,40.00%,3,99,4.22
27-10-2021 08:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,5,1,,100.00%,20.00%,3,195,10.18
27-10-2021 01:00,Yemen,Yemen-Sabafon-YEMSA,31,2,,100.00%,6.45%,3,98,9.02
27-10-2021 10:00,Tunisia,Tunisia-Tunisiana-TUNTA,7,2,,100.00%,28.57%,3,93,4.54
27-10-2021 04:00,Jordan,Jordan-Zain-JORFL,9,4,,100.00%,44.44%,3,47,3.22
27-10-2021 04:00,United Kingdom,UK-Vodafone-GBRVF,2,2,,100.00%,100.00%,3,91,3.14
27-10-2021 03:00,Portugal,Portugal-TMN-PRTTM,4,4,,100.00%,100.00%,3,46,3.92
27-10-2021 07:00,Indonesia,Indonesia-Telkomsel-IDNTS,2,1,,100.00%,50.00%,3,182,6.71
27-10-2021 09:00,Cyprus,Cyprus-MTN-CYPSC,5,3,,100.00%,60.00%,3,59,3.97
27-10-2021 02:00,Yemen,Yemen-Sabafon-YEMSA,19,1,,100.00%,5.26%,3,175,7.49
27-10-2021 00:00,Austria,Austria-Mobilkom-AUTPT,2,1,,100.00%,50.00%,3,170,4.01
27-10-2021 08:00,Syria,Syria-Mtn-SYRSP,8,3,,100.00%,37.50%,3,56,5.46
27-10-2021 11:00,Uganda,UGANDA - MOBILE MTN,3,1,,100.00%,33.33%,3,168,3.04
27-10-2021 08:00,Korea (South),Korea-SK-KORSK,2,1,,100.00%,50.00%,3,168,1.51
27-10-2021 12:00,Cyprus,Cyprus-MTN-CYPSC,4,1,,100.00%,25.00%,3,163,1.91
27-10-2021 00:00,Senegal,Senegal-Espresso-SENEX,1,1,,100.00%,100.00%,3,162,5.74
27-10-2021 03:00,Ethiopia,Ethiopia-Ethio-ETH01,6,1,,16.67%,16.67%,3,160,0.05
27-10-2021 08:00,Japan,Japan-Softbank-JPNJP,3,2,,100.00%,66.67%,3,79,7.08
27-10-2021 10:00,Nigeria,Nigeria-Etisalat-NGAEM,15,4,,80.00%,26.67%,3,39,5.71
27-10-2021 07:00,Ethiopia,Ethiopia-Ethio-ETH01,13,2,,84.62%,15.38%,3,77,3.05
27-10-2021 11:00,Norway,Norway-Telenor-NORTM,1,1,,100.00%,100.00%,3,154,6.65
27-10-2021 06:00,Italy,Italy-Wind-ITAWI,1,1,,100.00%,100.00%,3,154,4.62
27-10-2021 07:00,Pakistan,Pakistan-Waridtel-PAKWA,5,1,,100.00%,20.00%,3,151,3.27
27-10-2021 07:00,Kuwait,Kuwait-Viva-KWTKT,3,1,,100.00%,33.33%,3,150,3.99
27-10-2021 02:00,USA/Canada,USA-T-Mobile-USAW6,3,2,,100.00%,66.67%,2,74,5.47
27-10-2021 06:00,Ethiopia,Ethiopia-Ethio-ETH01,7,4,,85.71%,57.14%,2,37,2.56
27-10-2021 11:00,USA/Canada,Canada-Bell-Mobility-CANBM,14,3,,100.00%,21.43%,2,49,4.42
27-10-2021 07:00,Italy,Italy-Wind-ITAWI,3,2,,66.67%,66.67%,2,73,3.03
27-10-2021 08:00,IntNet1,IntNet1-Thuraya-UAE-Sat-ARETH,1,1,,100.00%,100.00%,2,145,10.22
27-10-2021 06:00,Sudan,Sudan-Mtn-SDNBT,12,1,,100.00%,8.33%,2,143,3.45
27-10-2021 09:00,Sudan,Sudan-Zain-SUDMO,11,4,,100.00%,36.36%,2,35,3.45
27-10-2021 03:00,Egypt,Egypt-Vodafone-EGYMS,38,4,,100.00%,10.53%,2,35,3.72
27-10-2021 10:00,Switzerland,Switzerland-Tdc-CHEDX,3,2,,100.00%,66.67%,2,69,4.24
27-10-2021 01:00,Kenya,Kenya-Safaricom-KENSA,3,2,66.67%,100.00%,66.67%,2,69,7.22
27-10-2021 08:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,4,2,,100.00%,50.00%,2,68,5.1
27-10-2021 12:00,Germany,Germany-Vodafone-DEUD2,6,4,,100.00%,66.67%,2,34,5
27-10-2021 10:00,Germany,Germany-Vodafone-DEUD2,9,2,,100.00%,22.22%,2,66,4.91
27-10-2021 00:00,Italy,Italy-Wind-ITAWI,7,2,,100.00%,28.57%,2,65,3.17
27-10-2021 11:00,Turkey,Turkey-Avea-TURIS,13,3,,92.31%,23.08%,2,43,3.93
27-10-2021 07:00,Afghanistan,Afghanistan-Etisalat-AFGEA,3,2,,100.00%,66.67%,2,63,5.04
27-10-2021 09:00,Indonesia,Indonesia-H3G-IDN89,3,2,,100.00%,66.67%,2,63,3.99
27-10-2021 11:00,Italy,Italy-Vodafone-ITAOM,8,3,12.50%,100.00%,37.50%,2,42,4.44
27-10-2021 05:00,Jordan,Jordan-Orange-JORMC,16,4,12.50%,100.00%,25.00%,2,31,3.16
27-10-2021 00:00,Greece,Greece-Cosmote-GRCCO,2,1,,100.00%,50.00%,2,122,3.88
27-10-2021 00:00,Nigeria,Nigeria-Etisalat-NGAEM,3,1,,100.00%,33.33%,2,120,3.4
27-10-2021 09:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,1,,0.00%,100.00%,2,120,4.55
27-10-2021 05:00,Pakistan,Pakistan-Waridtel-PAKWA,1,1,,100.00%,100.00%,2,119,5.33
27-10-2021 09:00,Philippines,Philippines-Globe-PHLGT,3,1,,100.00%,33.33%,2,118,5.26
27-10-2021 08:00,Spain,Spain-Vodafone-ESPAT,2,1,,100.00%,50.00%,2,118,3.89
27-10-2021 06:00,Jordan,Jordan-Umniah-JORUM,5,2,,100.00%,40.00%,2,58,3.21
27-10-2021 11:00,Mauritius,Mauritius-Emtel-MUSEM,1,1,,100.00%,100.00%,2,116,4.64
27-10-2021 02:00,United Kingdom,UK-H3G-GBRHU,3,1,,100.00%,33.33%,2,114,2.42
27-10-2021 12:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,5,3,,100.00%,60.00%,2,37,4.12
27-10-2021 00:00,Indonesia,Indonesia-Telkomsel-IDNTS,3,2,,100.00%,66.67%,2,56,5.39
27-10-2021 11:00,Greece,Greece-Vodafone-GRCPF,2,2,,100.00%,100.00%,2,55,3.39
27-10-2021 12:00,Norway,Norway-Telenor-NORTM,1,1,,100.00%,100.00%,2,110,6.7
27-10-2021 10:00,Malaysia,Malaysia-Digi-MYSMT,2,1,,100.00%,50.00%,2,110,4.62
27-10-2021 07:00,Bahrain,Bahrain-Zain-BHRMV,17,3,6.25%,94.12%,17.65%,2,36,4.94
27-10-2021 07:00,Afghanistan,Afghanistan-Roshan-AFGTD,3,3,,100.00%,100.00%,2,36,5.63
27-10-2021 00:00,Netherlands,Netherlands-T-Mobile-NLDPN,4,3,,100.00%,75.00%,2,35,2.7
27-10-2021 09:00,Morocco,Morocco-Iam-MARM1,25,3,,76.00%,12.00%,2,34,2.65
27-10-2021 10:00,Spain,Spain-Vodafone-ESPAT,11,3,9.09%,100.00%,27.27%,2,34,4
27-10-2021 07:00,Kuwait,Kuwait-Zain-KWTMT,1,1,,100.00%,100.00%,2,103,3.92
27-10-2021 10:00,Philippines,Philippines-Globe-PHLGT,11,2,,100.00%,18.18%,2,52,4.15
27-10-2021 10:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,4,1,,100.00%,25.00%,2,103,1.27
27-10-2021 07:00,Afghanistan,Afghanistan-Mtn Areeba-AFGAR,1,1,,100.00%,100.00%,2,103,2.09
27-10-2021 08:00,Germany,Germany-T-Mobile-DEUD1,11,1,,100.00%,9.09%,2,100,5.86
27-10-2021 11:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,4,1,,100.00%,25.00%,2,100,10.48
27-10-2021 12:00,Kuwait,Kuwait-Zain-KWTMT,1,1,,100.00%,100.00%,2,100,4.15
27-10-2021 00:00,India,India-Aircel,6,2,,50.00%,33.33%,2,49,4.93
27-10-2021 08:00,United Kingdom,UK-H3G-GBRHU,4,1,,75.00%,25.00%,2,97,2.42
27-10-2021 08:00,Philippines,Philippines-Globe-PHLGT,9,3,,100.00%,33.33%,2,32,5.42
27-10-2021 10:00,Georgia,Georgia-Magticom-GEOMA,23,2,,52.17%,8.70%,2,48,5.88
27-10-2021 06:00,Turkey,Turkey-TurkCell-TURTC,14,2,14.29%,92.86%,14.29%,2,48,4.78
27-10-2021 03:00,Turkey,Turkey-TurkCell-TURTC,15,4,,100.00%,26.67%,2,24,4.68
27-10-2021 07:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,2,2,,100.00%,100.00%,2,47,2.24
27-10-2021 00:00,Austria,Austria-Orange-AUTCA,1,1,,100.00%,100.00%,2,94,5.26
27-10-2021 03:00,Austria,Austria-Orange-AUTCA,1,1,,100.00%,100.00%,2,94,4.79
27-10-2021 02:00,UAE,UAE-Du-AREDU,4,1,,100.00%,25.00%,2,94,3.09
27-10-2021 11:00,Syria,Syria-Mtn-SYRSP,14,1,,92.86%,7.14%,2,93,5.51
27-10-2021 04:00,Belgium,Belgium-Mobistar-BELMO,1,1,,100.00%,100.00%,2,93,3.71
27-10-2021 00:00,Philippines,Philippines-Smart-PHLSR,2,1,,100.00%,50.00%,2,93,3.59
27-10-2021 03:00,Sudan,Sudan-Zain-SUDMO,1,1,,100.00%,100.00%,2,93,3.8
27-10-2021 00:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,1,1,,100.00%,100.00%,2,93,3.17
27-10-2021 01:00,Austria,Austria-Mobilkom-AUTPT,1,1,,100.00%,100.00%,2,93,3.81
27-10-2021 05:00,USA/Canada,USA-T-Mobile-USAW6,5,1,,100.00%,20.00%,2,93,2.82
27-10-2021 09:00,Italy,Italy-TIM-Ship-ITAGT,1,1,,100.00%,100.00%,2,92,4.83
27-10-2021 12:00,China,China-ChinaTelecom-CHNCT,7,2,,71.43%,28.57%,2,46,4.99
27-10-2021 07:00,Nepal,Nepal-Ntc-NPLNM,3,2,,100.00%,66.67%,2,46,3.45
27-10-2021 00:00,Pakistan,Pakistan-Ufone-PAKUF,18,2,,100.00%,11.11%,2,46,3.36
27-10-2021 09:00,Sweden,Sweden-Tele2-SWEIQ,3,1,,100.00%,33.33%,2,91,4.3
27-10-2021 09:00,Indonesia,Indonesia-Telkomsel-IDNTS,7,1,,100.00%,14.29%,1,90,4.44
27-10-2021 11:00,Burkina Faso,Burkina Faso-Airtel-BFACT,3,2,33.33%,100.00%,66.67%,1,44,5.01
27-10-2021 11:00,Belgium,Belgium-Belgacom-BELTB,4,2,,100.00%,50.00%,1,44,6.27
27-10-2021 11:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,2,1,,50.00%,50.00%,1,87,1.79
27-10-2021 01:00,Philippines,Philippines-Smart-PHLSR,10,3,,100.00%,30.00%,1,29,3.26
27-10-2021 11:00,Ukraine,Ukraine-Kyivstar-UKRKS,5,2,,100.00%,40.00%,1,43,3.5
27-10-2021 09:00,Hong Kong,Hong Kong-CSL-HKGTC,1,1,,100.00%,100.00%,1,83,5.57
27-10-2021 10:00,Cyprus,Cyprus-MTN-CYPSC,3,1,,100.00%,33.33%,1,83,4.22
27-10-2021 09:00,Tunisia,Tunisia-Tunisiana-TUNTA,4,3,,100.00%,75.00%,1,27,4.42
27-10-2021 11:00,Sudan,Sudan-Sudatel-SDNTL,11,2,,100.00%,18.18%,1,40,3.42
27-10-2021 10:00,Hungary,Hungary-Vodafone-HUNVR,1,1,,100.00%,100.00%,1,78,5.06
27-10-2021 01:00,Spain,Spain-Vodafone-ESPAT,1,1,,100.00%,100.00%,1,78,3.5
27-10-2021 00:00,Philippines,Philippines-Globe-PHLGT,3,1,,100.00%,33.33%,1,77,6.08
27-10-2021 06:00,Kenya,Kenya-Safaricom-KENSA,4,2,25.00%,100.00%,50.00%,1,39,5.24
27-10-2021 11:00,Maldive Is.,Maldives-Dhiraagu-MDV01,2,2,,100.00%,100.00%,1,38,0.9
27-10-2021 01:00,India,India-Bpl,3,2,,100.00%,66.67%,1,37,6.76
27-10-2021 08:00,Netherlands,Netherlands-KPN-NLDPT,9,3,,100.00%,33.33%,1,25,3.08
27-10-2021 10:00,Korea (South),Korea-SK-KORSK,3,2,,100.00%,66.67%,1,36,1.51
27-10-2021 04:00,Bahrain,Bahrain-Zain-BHRMV,10,1,,100.00%,10.00%,1,72,5.41
27-10-2021 11:00,Germany,Germany-Vodafone-DEUD2,3,1,,100.00%,33.33%,1,71,5.58
27-10-2021 01:00,Korea (South),Korea-SK-KORSK,2,2,,100.00%,100.00%,1,35,1.38
27-10-2021 08:00,Oman,Oman-Nawras-OMNNT,6,1,,100.00%,16.67%,1,69,3.72
27-10-2021 06:00,UAE,UAE-Du-AREDU,2,1,,100.00%,50.00%,1,69,3.16
27-10-2021 12:00,Kyrgyz Republic,Kyrgyz-Sky-KGZ01,2,2,,100.00%,100.00%,1,34,3.84
27-10-2021 09:00,USA/Canada,USA-T-Mobile-USAW6,9,2,,100.00%,22.22%,1,34,5.38
27-10-2021 05:00,Brazil,Brazil-Vivo-Telemig-BRATC,1,1,100.00%,100.00%,100.00%,1,68,4.86
27-10-2021 00:00,Georgia,Georgia-Magticom-GEOMA,1,1,100.00%,100.00%,100.00%,1,68,6.32
27-10-2021 04:00,Switzerland,Switzerland-Swisscom-CHEC1,1,1,100.00%,100.00%,100.00%,1,68,4.36
27-10-2021 00:00,Slovakia,Slovakia-Tmobile-SVKET,1,1,100.00%,100.00%,100.00%,1,68,4.23
27-10-2021 03:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,1,1,100.00%,100.00%,100.00%,1,68,4.41
27-10-2021 02:00,Ethiopia,Ethiopia-Ethio-ETH01,1,1,,100.00%,100.00%,1,67,3.89
27-10-2021 04:00,Spain,Spain-Orange-ESPRT,1,1,100.00%,100.00%,100.00%,1,67,3.36
27-10-2021 01:00,Georgia,Georgia-Magticom-GEOMA,3,1,33.33%,66.67%,33.33%,1,67,6.61
27-10-2021 06:00,Switzerland,Switzerland-Tdc-CHEDX,1,1,100.00%,100.00%,100.00%,1,67,4.48
27-10-2021 04:00,Kuwait,Kuwait-Wataniya-KWTNM,4,1,25.00%,100.00%,25.00%,1,67,3.29
27-10-2021 01:00,Pakistan,Pakistan-Mobilink-PAKMK,8,1,12.50%,100.00%,12.50%,1,67,3.33
27-10-2021 10:00,Sudan,Sudan-Zain-SUDMO,11,2,,81.82%,18.18%,1,34,3.03
27-10-2021 04:00,Kazakhstan,Kazakhstan-Kcell-KAZKZ,1,1,100.00%,100.00%,100.00%,1,67,5.43
27-10-2021 00:00,Jordan,Jordan-Umniah-JORUM,6,1,25.00%,100.00%,16.67%,1,67,2.46
27-10-2021 03:00,Jordan,Jordan-Umniah-JORUM,5,1,20.00%,100.00%,20.00%,1,67,3.5
27-10-2021 08:00,Kuwait,Kuwait-Wataniya-KWTNM,9,1,,88.89%,11.11%,1,67,5.39
27-10-2021 03:00,Spain,Spain-Orange-ESPRT,4,2,,100.00%,50.00%,1,33,3.49
27-10-2021 01:00,Greece,Greece-Cosmote-GRCCO,1,1,,100.00%,100.00%,1,66,4.59
27-10-2021 08:00,Italy,Italy-Vodafone-ITAOM,2,1,,100.00%,50.00%,1,65,5.24
27-10-2021 06:00,Iran,Iran-MTN-IRNMI,1,1,,100.00%,100.00%,1,65,10.46
27-10-2021 11:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,4,1,,100.00%,25.00%,1,65,2.86
27-10-2021 12:00,Uzbekistan,Uzbekistan-Unitel-UZBDU,9,2,,100.00%,22.22%,1,31,3.85
27-10-2021 11:00,Greece,Greece-Cosmote-GRCCO,2,1,,100.00%,50.00%,1,62,6.82
27-10-2021 07:00,United Kingdom,UK-Vodafone-GBRVF,3,1,,66.67%,33.33%,1,60,3.4
27-10-2021 07:00,Philippines,Philippines-Smart-PHLSR,29,1,,34.48%,3.45%,1,60,1.03
27-10-2021 02:00,Sri Lanka,Sri Lanka-Mtn-LKADG,1,1,,100.00%,100.00%,1,60,4.56
27-10-2021 10:00,China,China-ChinaTelecom-CHNCT,5,1,,100.00%,20.00%,1,60,6.91
27-10-2021 08:00,Sudan,Sudan-Sudatel-SDNTL,2,1,,100.00%,50.00%,1,59,1.87
27-10-2021 12:00,Philippines,Philippines-Globe-PHLGT,8,2,,100.00%,25.00%,1,29,6
27-10-2021 04:00,Sudan,Sudan-Mtn-SDNBT,1,1,100.00%,100.00%,100.00%,1,58,7.14
27-10-2021 08:00,Philippines,Philippines-Smart-PHLSR,26,3,,65.38%,11.54%,1,19,2.79
27-10-2021 08:00,Italy,Italy-Wind-ITAWI,15,1,,100.00%,6.67%,1,56,4.54
27-10-2021 08:00,Germany,Germany-Vodafone-DEUD2,4,2,,100.00%,50.00%,1,28,4.97
27-10-2021 06:00,Congo Dem. Rep. ofåÊ (former Zaire),Congo (Democrat)-Airtel-CODCT,3,1,,100.00%,33.33%,1,52,2.68
27-10-2021 09:00,Indonesia,Indonesia-Excelcomindo-IDNEX,2,1,,100.00%,50.00%,1,52,4.87
27-10-2021 10:00,United Kingdom,UK-H3G-GBRHU,5,1,,100.00%,20.00%,1,52,4.39
27-10-2021 02:00,Portugal,Portugal-TMN-PRTTM,2,1,,100.00%,50.00%,1,51,3.21
27-10-2021 12:00,Portugal,Portugal-Vodafone-PRTTL,2,1,,100.00%,50.00%,1,51,2.2
27-10-2021 05:00,Philippines,Philippines-Smart-PHLSR,12,1,,58.33%,8.33%,1,51,2.09
27-10-2021 04:00,Philippines,Philippines-Smart-PHLSR,8,1,,75.00%,12.50%,1,50,2.57
27-10-2021 09:00,India,India-Reliance,1,1,,100.00%,100.00%,1,50,4
27-10-2021 10:00,India,India-Reliance,4,3,,100.00%,75.00%,1,17,2.98
27-10-2021 05:00,Taiwan,Taiwan-Chunghwa-TWNLD,1,1,,100.00%,100.00%,1,50,4.53
27-10-2021 10:00,Ireland,Ireland-Meteor-IRLME,1,1,,100.00%,100.00%,1,50,4.3
27-10-2021 06:00,Qatar,Qatar-Qtel-QATQT,5,3,,100.00%,60.00%,1,16,3.03
27-10-2021 10:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,10,1,,20.00%,10.00%,1,48,0.36
27-10-2021 10:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,1,1,,100.00%,100.00%,1,48,5.47
27-10-2021 03:00,Australia / Cocos-Keeling Islands,Australia-Vodafone-AUSVF,1,1,,100.00%,100.00%,1,44,4.02
27-10-2021 12:00,Qatar,Qatar-Vodafone-QATB1,4,2,,100.00%,50.00%,1,22,3.84
27-10-2021 00:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,1,1,,100.00%,100.00%,1,44,2.51
27-10-2021 06:00,USA/Canada,Canada-Bell-Mobility-CANBM,1,1,,100.00%,100.00%,1,42,7.93
27-10-2021 08:00,United Kingdom,UK-Telefonica-GBRCN,2,1,,100.00%,50.00%,1,41,2.35
27-10-2021 08:00,Nigeria,Nigeria-Etisalat-NGAEM,11,1,,100.00%,9.09%,1,41,3.91
27-10-2021 01:00,Tunisia,Tunisia-Tunisietele-TUNTT,5,1,,100.00%,20.00%,1,41,3.62
27-10-2021 02:00,Indonesia,Indonesia-Indosat-IDNIM,1,1,,100.00%,100.00%,1,41,4.18
27-10-2021 12:00,Austria,Austria-Mobilkom-AUTPT,2,1,,100.00%,50.00%,1,40,4.13
27-10-2021 06:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,3,1,,100.00%,33.33%,1,39,12.13
27-10-2021 00:00,Qatar,Qatar-Vodafone-QATB1,2,1,,100.00%,50.00%,1,39,3.4
27-10-2021 11:00,Indonesia,Indonesia-H3G-IDN89,3,1,,100.00%,33.33%,1,39,4.14
27-10-2021 10:00,Iraq,Iraq-Zain-IRQAT,3,1,,100.00%,33.33%,1,39,4.95
27-10-2021 09:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,4,1,,75.00%,25.00%,1,38,2.62
27-10-2021 03:00,Pakistan,Pakistan-Mobilink-PAKMK,8,1,,100.00%,12.50%,1,38,3.17
27-10-2021 10:00,New Zealand / Chatham Island (New Zealand),New Zealand-Telecom-NZLTM,1,1,,100.00%,100.00%,1,37,4.44
27-10-2021 01:00,Sri Lanka,Sri Lanka-Mtn-LKADG,2,2,,100.00%,100.00%,1,18,4.67
27-10-2021 02:00,Australia / Cocos-Keeling Islands,Australia-Vodafone-AUSVF,3,1,,100.00%,33.33%,1,37,5.01
27-10-2021 09:00,Burkina Faso,Burkina Faso-Airtel-BFACT,8,1,,87.50%,12.50%,1,37,3.39
27-10-2021 09:00,Afghanistan,Afghanistan-Etisalat-AFGEA,5,1,,100.00%,20.00%,1,35,12.13
27-10-2021 07:00,Australia / Cocos-Keeling Islands,Australia-Vodafone-AUSVF,1,1,,100.00%,100.00%,1,35,4.02
27-10-2021 01:00,Belgium,Belgium-Belgacom-BELTB,1,1,,100.00%,100.00%,1,35,3.33
27-10-2021 07:00,Philippines,Philippines-Globe-PHLGT,10,1,14.29%,90.00%,10.00%,1,35,3.63
27-10-2021 03:00,USA/Canada,USA-T-Mobile-USAW6,8,2,,100.00%,25.00%,1,17,4.57
27-10-2021 11:00,Georgia,Georgia-Magticom-GEOMA,16,1,,81.25%,6.25%,1,34,7.37
27-10-2021 12:00,Philippines,Philippines-Smart-PHLSR,54,1,,59.26%,1.85%,1,34,2.3
27-10-2021 08:00,Tunisia,Tunisia-Tunisiana-TUNTA,3,2,,100.00%,66.67%,1,16,3.61
27-10-2021 08:00,Turkey,Turkey-Avea-TURIS,3,1,,100.00%,33.33%,1,32,3.66
27-10-2021 12:00,Ukraine,Ukraine-Kyivstar-UKRKS,3,1,,100.00%,33.33%,1,32,4.35
27-10-2021 05:00,Oman,Oman-Omanmobile-OMNGT,5,1,,100.00%,20.00%,1,32,5.66
27-10-2021 11:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,4,1,,100.00%,25.00%,1,30,8.98
27-10-2021 01:00,Indonesia,Indonesia-Indosat-IDNIM,2,2,,100.00%,100.00%,1,15,4.19
27-10-2021 09:00,France,France-SFR-FRAF2,2,1,,100.00%,50.00%,0,30,1.92
27-10-2021 11:00,India,India-Reliance,1,1,100.00%,100.00%,100.00%,0,29,3.34
27-10-2021 03:00,United Kingdom,UK-Vodafone-GBRVF,8,1,,25.00%,12.50%,0,29,0.71
27-10-2021 10:00,Oman,Oman-Nawras-OMNNT,6,2,,100.00%,33.33%,0,14,4.04
27-10-2021 03:00,Indonesia,Indonesia-Telkomsel-IDNTS,3,1,33.33%,100.00%,33.33%,0,28,7.09
27-10-2021 02:00,Kuwait,Kuwait-Wataniya-KWTNM,1,1,,100.00%,100.00%,0,28,4.28
27-10-2021 12:00,Belgium,Belgium-Belgacom-BELTB,3,1,33.33%,100.00%,33.33%,0,28,2.56
27-10-2021 07:00,Sweden,Sweden-Tele2-SWEIQ,1,1,,100.00%,100.00%,0,27,4.39
27-10-2021 06:00,Morocco,Morocco-Orange-MARMT,4,1,,75.00%,25.00%,0,27,1.34
27-10-2021 09:00,Kuwait,Kuwait-Zain-KWTMT,1,1,,100.00%,100.00%,0,26,3.54
27-10-2021 09:00,Germany,Germany-Vodafone-DEUD2,5,1,,80.00%,20.00%,0,26,4.9
27-10-2021 09:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,4,1,,100.00%,25.00%,0,25,3.87
27-10-2021 07:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,2,1,,100.00%,50.00%,0,25,3.82
27-10-2021 10:00,Switzerland,Switzerland-Swisscom-CHEC1,5,2,,100.00%,40.00%,0,12,5.46
27-10-2021 01:00,Pakistan,Pakistan-Ufone-PAKUF,16,1,6.67%,100.00%,6.25%,0,24,3.19
27-10-2021 02:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,1,1,,100.00%,100.00%,0,24,4.37
27-10-2021 08:00,USA/Canada,USA-T-Mobile-USAW6,9,1,,100.00%,11.11%,0,23,4.88
27-10-2021 06:00,Oman,Oman-Omanmobile-OMNGT,2,1,,100.00%,50.00%,0,22,5.07
27-10-2021 12:00,Portugal,Portugal-TMN-PRTTM,2,1,,100.00%,50.00%,0,21,4.13
27-10-2021 02:00,Spain,Spain-Orange-ESPRT,1,1,,100.00%,100.00%,0,21,3.68
27-10-2021 12:00,Serbia and Montenegro,Serbia-Vip-SRBNO,2,1,,100.00%,50.00%,0,21,8.15
27-10-2021 10:00,Qatar,Qatar-Vodafone-QATB1,2,1,,100.00%,50.00%,0,21,3.59
27-10-2021 05:00,Qatar,Qatar-Qtel-QATQT,3,1,,100.00%,33.33%,0,20,3.9
27-10-2021 07:00,Oman,Oman-Omanmobile-OMNGT,3,1,,100.00%,33.33%,0,19,4.82
27-10-2021 08:00,Austria,Austria-Tmobile-AUTMM,1,1,,100.00%,100.00%,0,18,3.48
27-10-2021 11:00,Iraq,Iraq-Korek-IRQKK,2,1,,100.00%,50.00%,0,18,4.7
27-10-2021 07:00,Nepal,Nepal-Ncell-NPLM2,2,1,,100.00%,50.00%,0,18,3.44
27-10-2021 11:00,Russia,Russia-Tele2-RUST2,1,1,,100.00%,100.00%,0,16,5.36
27-10-2021 02:00,Philippines,Philippines-Smart-PHLSR,13,1,,61.54%,7.69%,0,16,2.24
27-10-2021 01:00,Russia,Russia-Tele2-RUST2,1,1,,100.00%,100.00%,0,16,6.04
27-10-2021 08:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,2,1,,100.00%,50.00%,0,15,3.82
27-10-2021 07:00,Qatar,Qatar-Vodafone-QATB1,2,1,,100.00%,50.00%,0,15,4.11
27-10-2021 07:00,Nigeria,Nigeria-Etisalat-NGAEM,8,1,,100.00%,12.50%,0,15,6.04
27-10-2021 00:00,Morocco,Morocco-Iam-MARM1,5,1,,100.00%,20.00%,0,14,4.7
27-10-2021 03:00,Kuwait,Kuwait-Wataniya-KWTNM,2,1,,100.00%,50.00%,0,14,4.07
27-10-2021 05:00,Korea (South),Korea-SK-KORSK,1,1,,100.00%,100.00%,0,14,1.47
