Hour,Country Name,Operator Name,Attempts,Answered,A-Release %,NER,ASR,ConV Time (Min),ACT (Sec),CST (Sec)
26-10-2021 21:00,United Kingdom,UK-Vodafone-GBRVF,17,13,5.88%,100.00%,76.47%,32,148,3.74
26-10-2021 17:00,Switzerland,Switzerland-Tdc-CHEDX,9,4,,100.00%,44.44%,32,480,3.96
26-10-2021 13:00,Kuwait,Kuwait-Wataniya-KWTNM,36,17,,94.44%,47.22%,32,113,3.43
26-10-2021 10:00,Morocco,Morocco-Orange-MARMT,23,9,,100.00%,39.13%,32,211,4.25
26-10-2021 16:00,Kuwait,Kuwait-Wataniya-KWTNM,27,15,,100.00%,55.56%,32,126,3.58
26-10-2021 04:00,Bangladesh,Bangladesh-Banglalink-BGDBL,57,6,7.02%,89.47%,10.53%,32,315,1.91
26-10-2021 16:00,Italy,Italy-Wind-ITAWI,46,23,,97.83%,50.00%,32,82,4.53
26-10-2021 22:00,India,India-Aircel,19,6,5.56%,100.00%,31.58%,31,313,4.9
26-10-2021 11:00,UAE,UAE-Du-AREDU,43,19,,90.70%,44.19%,31,98,2.39
26-10-2021 10:00,Oman,Oman-Omanmobile-OMNGT,18,8,6.25%,83.33%,44.44%,31,233,4.23
26-10-2021 16:00,Pakistan,Pakistan-Mobilink-PAKMK,100,16,,97.00%,16.00%,31,116,4.95
26-10-2021 11:00,Pakistan,Pakistan-Mobilink-PAKMK,82,28,,98.78%,34.15%,31,66,4.69
26-10-2021 09:00,Turkey,Turkey-TurkCell-TURTC,47,8,2.17%,93.62%,17.02%,31,231,4.86
26-10-2021 09:00,Qatar,Qatar-Qtel-QATQT,42,17,,100.00%,40.48%,30,108,4.68
26-10-2021 10:00,Germany,Germany-T-Mobile-DEUD1,42,16,,100.00%,38.10%,30,113,6.12
26-10-2021 23:00,Spain,Spain-Orange-ESPRT,9,7,11.11%,100.00%,77.78%,30,257,3.71
26-10-2021 14:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,48,22,,97.92%,45.83%,30,81,4.57
26-10-2021 14:00,Sudan,Sudan-Sudatel-SDNTL,28,8,3.57%,92.86%,28.57%,30,224,5.61
26-10-2021 21:00,Bangladesh,Bangladesh-Banglalink-BGDBL,154,20,1.95%,98.05%,12.99%,30,89,2.59
26-10-2021 00:00,Jordan,Jordan-Umniah-JORUM,15,3,6.67%,100.00%,20.00%,30,593,3.37
26-10-2021 09:00,Pakistan,Pakistan-Ufone-PAKUF,160,22,,92.50%,13.75%,30,81,3.67
26-10-2021 18:00,Morocco,Morocco-Orange-MARMT,38,10,,100.00%,26.32%,29,176,3.82
26-10-2021 15:00,Italy,Italy-Wind-ITAWI,27,17,,96.30%,62.96%,29,103,4.4
26-10-2021 13:00,India,India-Vodafone,53,15,10.00%,94.34%,28.30%,29,117,4.72
26-10-2021 11:00,United Kingdom,UK-Telefonica-GBRCN,11,4,,100.00%,36.36%,29,435,3.57
26-10-2021 17:00,Jordan,Jordan-Umniah-JORUM,30,18,3.45%,96.67%,60.00%,29,97,3.29
26-10-2021 16:00,Qatar,Qatar-Qtel-QATQT,54,16,,100.00%,29.63%,29,108,4.6
26-10-2021 15:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,38,13,,86.84%,34.21%,29,132,4.28
26-10-2021 17:00,USA/Canada,USA-T-Mobile-USAW6,19,8,,100.00%,42.11%,29,215,4.72
26-10-2021 20:00,UAE,UAE-Du-AREDU,43,16,,90.70%,37.21%,29,107,2.94
26-10-2021 16:00,Oman,Oman-Omanmobile-OMNGT,38,12,,97.37%,31.58%,28,141,4.2
26-10-2021 20:00,Morocco,Morocco-Orange-MARMT,43,16,7.50%,100.00%,37.21%,28,105,3.65
26-10-2021 19:00,Oman,Oman-Omanmobile-OMNGT,45,17,,91.11%,37.78%,28,99,3.48
26-10-2021 16:00,Spain,Spain-Orange-ESPRT,24,14,,100.00%,58.33%,28,120,3.59
26-10-2021 15:00,Pakistan,Pakistan-Ufone-PAKUF,132,21,,96.21%,15.91%,28,80,3.26
26-10-2021 20:00,Kuwait,Kuwait-Wataniya-KWTNM,22,13,,100.00%,59.09%,28,128,3.33
26-10-2021 18:00,Kuwait,Kuwait-Viva-KWTKT,19,10,,100.00%,52.63%,28,166,5.12
26-10-2021 07:00,USA/Canada,USA-ATT-Cingular-USACG,5,2,,100.00%,40.00%,28,825,4.55
26-10-2021 17:00,USA/Canada,USA-ATT-Cingular-USACG,58,16,,96.55%,27.59%,27,103,4.69
26-10-2021 16:00,Spain,Spain-Vodafone-ESPAT,6,4,,100.00%,66.67%,27,409,3.44
26-10-2021 13:00,Pakistan,Pakistan-Mobilink-PAKMK,97,17,,97.94%,17.53%,27,96,4.42
26-10-2021 16:00,Turkey,Turkey-TurkCell-TURTC,77,18,1.37%,90.91%,23.38%,27,90,4.54
26-10-2021 23:00,USA/Canada,USA-T-Mobile-USAW6,29,13,3.57%,100.00%,44.83%,27,125,5.72
26-10-2021 01:00,Kenya,Kenya-Safaricom-KENSA,6,4,33.33%,83.33%,66.67%,27,398,5.27
26-10-2021 13:00,Oman,Oman-Omanmobile-OMNGT,23,10,4.55%,100.00%,43.48%,26,158,4.27
26-10-2021 18:00,Pakistan,Pakistan-Mobilink-PAKMK,76,12,1.39%,93.42%,15.79%,26,132,5.07
26-10-2021 13:00,Sudan,Sudan-Zain-SUDMO,25,9,4.55%,100.00%,36.00%,26,175,3.53
26-10-2021 01:00,Germany,Germany-T-Mobile-DEUD1,4,4,,100.00%,100.00%,26,394,5.43
26-10-2021 23:00,UAE,UAE-Du-AREDU,19,7,11.76%,89.47%,36.84%,26,223,2.35
26-10-2021 18:00,Sudan,Sudan-Sudatel-SDNTL,29,7,,96.55%,24.14%,26,222,3.78
26-10-2021 13:00,Pakistan,Pakistan-Ufone-PAKUF,137,27,0.83%,99.27%,19.71%,26,57,29.67
26-10-2021 22:00,United Kingdom,UK-Telefonica-GBRCN,5,4,20.00%,100.00%,80.00%,26,386,3.51
26-10-2021 05:00,Pakistan,Pakistan-Waridtel-PAKWA,1,1,,100.00%,100.00%,26,"1,542",4.65
26-10-2021 23:00,United Kingdom,UK-Telefonica-GBRCN,5,2,,100.00%,40.00%,25,763,2.78
26-10-2021 19:00,Morocco,Morocco-Iam-MARM1,29,13,,100.00%,44.83%,25,117,4.72
26-10-2021 23:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,3,2,33.33%,100.00%,66.67%,25,763,3.77
26-10-2021 11:00,Morocco,Morocco-Orange-MARMT,25,14,4.17%,100.00%,56.00%,25,109,4.22
26-10-2021 19:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,17,9,,100.00%,52.94%,25,168,5.15
26-10-2021 14:00,UAE,UAE-Du-AREDU,22,12,4.55%,100.00%,54.55%,25,125,2.57
26-10-2021 21:00,Kuwait,Kuwait-Viva-KWTKT,13,5,,92.31%,38.46%,25,299,5.58
26-10-2021 19:00,Pakistan,Pakistan-Ufone-PAKUF,83,11,,97.59%,13.25%,25,134,3.28
26-10-2021 00:00,Bahrain,Bahrain-Zain-BHRMV,39,14,,100.00%,35.90%,25,106,5.88
26-10-2021 08:00,Philippines,Philippines-Globe-PHLGT,9,5,22.22%,100.00%,55.56%,25,295,5.88
26-10-2021 13:00,USA/Canada,USA-T-Mobile-USAW6,19,7,,100.00%,36.84%,24,208,5.3
26-10-2021 00:00,Yemen,Yemen-Sabafon-YEMSA,32,7,,100.00%,21.88%,24,207,7.24
26-10-2021 08:00,Jordan,Jordan-Umniah-JORUM,20,9,,95.00%,45.00%,24,160,3.57
26-10-2021 12:00,Kenya,Kenya-Safaricom-KENSA,49,16,2.27%,93.88%,32.65%,24,90,4.48
26-10-2021 09:00,Italy,Italy-Wind-ITAWI,19,7,,100.00%,36.84%,24,204,4.44
26-10-2021 11:00,Germany,Germany-T-Mobile-DEUD1,28,8,3.70%,96.43%,28.57%,24,179,6
26-10-2021 18:00,UAE,UAE-Du-AREDU,46,17,2.56%,86.96%,36.96%,24,84,2.28
26-10-2021 19:00,France,France-SFR-FRAF2,8,5,,100.00%,62.50%,24,284,3.87
26-10-2021 07:00,Jordan,Jordan-Zain-JORFL,31,7,4.35%,90.32%,22.58%,24,202,3.09
26-10-2021 09:00,Pakistan,Pakistan-Waridtel-PAKWA,7,2,,100.00%,28.57%,23,703,5.63
26-10-2021 20:00,Switzerland,Switzerland-Tdc-CHEDX,8,4,,100.00%,50.00%,23,352,4.41
26-10-2021 17:00,Turkey,Turkey-TurkCell-TURTC,48,10,,95.83%,20.83%,23,140,4.66
26-10-2021 22:00,France,France-Orange-FRAF1,26,10,,100.00%,38.46%,23,140,2.57
26-10-2021 17:00,Sudan,Sudan-Zain-SUDMO,23,7,9.52%,95.65%,30.43%,23,199,5.37
26-10-2021 11:00,Kuwait,Kuwait-Viva-KWTKT,21,11,,90.48%,52.38%,23,127,4.49
26-10-2021 07:00,Bahrain,Bahrain-Zain-BHRMV,32,12,,100.00%,37.50%,23,115,4.71
26-10-2021 00:00,UAE,UAE-Du-AREDU,19,6,,94.74%,31.58%,23,229,2.48
26-10-2021 10:00,Austria,Austria-Mobilkom-AUTPT,10,7,,100.00%,70.00%,23,196,7.35
26-10-2021 15:00,Morocco,Morocco-Orange-MARMT,28,8,,96.43%,28.57%,23,171,3.4
26-10-2021 19:00,Spain,Spain-Orange-ESPRT,29,14,3.45%,100.00%,48.28%,23,98,4.06
26-10-2021 10:00,Ireland,Ireland-Meteor-IRLME,3,2,,100.00%,66.67%,23,682,4.65
26-10-2021 11:00,Oman,Oman-Omanmobile-OMNGT,24,10,,91.67%,41.67%,23,135,4.66
26-10-2021 08:00,Kenya,Kenya-Safaricom-KENSA,17,9,18.75%,100.00%,52.94%,23,150,3.23
26-10-2021 23:00,United Kingdom,UK-Vodafone-GBRVF,13,4,,46.15%,30.77%,22,335,1.57
26-10-2021 10:00,Switzerland,Switzerland-Swisscom-CHEC1,13,6,,92.31%,46.15%,22,223,3.98
26-10-2021 22:00,Pakistan,Pakistan-Ufone-PAKUF,49,4,,100.00%,8.16%,22,335,3.43
26-10-2021 17:00,Qatar,Qatar-Qtel-QATQT,56,17,,98.21%,30.36%,22,79,5.27
26-10-2021 18:00,Turkey,Turkey-Avea-TURIS,17,4,,88.24%,23.53%,22,333,3.48
26-10-2021 10:00,Spain,Spain-Orange-ESPRT,22,7,,100.00%,31.82%,22,190,4.34
26-10-2021 17:00,Pakistan,Pakistan-Waridtel-PAKWA,21,4,,95.24%,19.05%,22,333,5.42
26-10-2021 10:00,Sweden,Sweden-Tele2-SWEIQ,5,2,,100.00%,40.00%,22,664,4.18
26-10-2021 22:00,Switzerland,Switzerland-Swisscom-CHEC1,13,4,8.33%,100.00%,30.77%,22,332,4.63
26-10-2021 20:00,India,India-Vodafone,33,6,13.33%,90.91%,18.18%,22,219,4.2
26-10-2021 23:00,Jordan,Jordan-Umniah-JORUM,16,6,10.00%,100.00%,37.50%,22,219,2.22
26-10-2021 05:00,Bahrain,Bahrain-Zain-BHRMV,9,1,,100.00%,11.11%,22,"1,304",4.66
26-10-2021 18:00,Pakistan,Pakistan-Ufone-PAKUF,102,26,1.05%,97.06%,25.49%,22,50,3.71
26-10-2021 03:00,India,India-Idea,47,10,4.44%,97.87%,21.28%,22,130,4.83
26-10-2021 14:00,Maldive Is.,Maldives-Dhiraagu-MDV01,2,1,,100.00%,50.00%,22,"1,295",1.75
26-10-2021 13:00,Georgia,Georgia-Magticom-GEOMA,31,5,4.17%,90.32%,16.13%,21,257,5.05
26-10-2021 10:00,Pakistan,Pakistan-Mobilink-PAKMK,83,22,,96.39%,26.51%,21,58,5.58
26-10-2021 18:00,Switzerland,Switzerland-Swisscom-CHEC1,19,15,,89.47%,78.95%,21,85,4.39
26-10-2021 17:00,Pakistan,Pakistan-Mobilink-PAKMK,95,20,1.09%,95.79%,21.05%,21,64,6.08
26-10-2021 21:00,Kuwait,Kuwait-Wataniya-KWTNM,38,21,,100.00%,55.26%,21,61,3.59
26-10-2021 21:00,Spain,Spain-Orange-ESPRT,17,7,,100.00%,41.18%,21,181,4.03
26-10-2021 18:00,Malaysia,Malaysia-Digi-MYSMT,2,2,,100.00%,100.00%,21,631,4.04
26-10-2021 20:00,Netherlands,Netherlands-T-Mobile-NLDPN,17,8,,100.00%,47.06%,21,157,2.62
26-10-2021 15:00,Qatar,Qatar-Qtel-QATQT,51,18,,100.00%,35.29%,21,70,4.09
26-10-2021 11:00,Austria,Austria-Tmobile-AUTMM,9,4,,100.00%,44.44%,21,312,4.53
26-10-2021 18:00,Ireland,Ireland-Meteor-IRLME,2,1,,100.00%,50.00%,21,"1,248",4.35
26-10-2021 14:00,United Kingdom,UK-H3G-GBRHU,15,9,,93.33%,60.00%,21,139,3.24
26-10-2021 11:00,Italy,Italy-Vodafone-ITAOM,7,4,,100.00%,57.14%,21,311,4.05
26-10-2021 20:00,India,India-Aircel,19,9,15.79%,100.00%,47.37%,21,138,5.25
26-10-2021 21:00,Kenya,Kenya-Safaricom-KENSA,40,8,,92.50%,20.00%,21,155,4.38
26-10-2021 17:00,Italy,Italy-Wind-ITAWI,51,25,6.00%,96.08%,49.02%,21,49,4.59
26-10-2021 12:00,Belgium,Belgium-Belgacom-BELTB,10,6,,100.00%,60.00%,21,205,3.97
26-10-2021 13:00,Sudan,Sudan-Sudatel-SDNTL,25,8,4.00%,100.00%,32.00%,20,153,4.59
26-10-2021 15:00,Sudan,Sudan-Zain-SUDMO,17,6,,88.24%,35.29%,20,203,2.99
26-10-2021 17:00,United Kingdom,UK-H3G-GBRHU,21,8,,95.24%,38.10%,20,152,3.38
26-10-2021 19:00,Pakistan,Pakistan-Waridtel-PAKWA,11,2,,90.91%,18.18%,20,607,2.81
26-10-2021 14:00,United Kingdom,UK-Vodafone-GBRVF,28,10,,82.14%,35.71%,20,120,3.78
26-10-2021 16:00,Kenya,Kenya-Safaricom-KENSA,32,12,11.11%,93.75%,37.50%,20,99,4.67
26-10-2021 15:00,France,France-SFR-FRAF2,15,4,,100.00%,26.67%,20,296,4.49
26-10-2021 19:00,Morocco,Morocco-Orange-MARMT,32,10,3.23%,96.88%,31.25%,20,118,3.58
26-10-2021 22:00,India,India-Tata,35,7,,94.29%,20.00%,19,166,6.18
26-10-2021 03:00,Bangladesh,Bangladesh-Banglalink-BGDBL,46,10,2.17%,91.30%,21.74%,19,116,2.46
26-10-2021 02:00,UAE,UAE-Du-AREDU,10,3,,100.00%,30.00%,19,386,2.8
26-10-2021 03:00,Jordan,Jordan-Zain-JORFL,21,1,,95.24%,4.76%,19,"1,158",1.65
26-10-2021 15:00,Kuwait,Kuwait-Wataniya-KWTNM,32,17,6.25%,100.00%,53.13%,19,68,4.23
26-10-2021 13:00,USA/Canada,USA-ATT-Cingular-USACG,55,7,1.85%,100.00%,12.73%,19,164,5.21
26-10-2021 19:00,Sudan,Sudan-Sudatel-SDNTL,16,4,,87.50%,25.00%,19,287,4.74
26-10-2021 12:00,USA/Canada,USA-T-Mobile-USAW6,10,5,,100.00%,50.00%,19,228,5.04
26-10-2021 12:00,Kuwait,Kuwait-Wataniya-KWTNM,31,17,,100.00%,54.84%,19,67,4.25
26-10-2021 14:00,Netherlands,Netherlands-KPN-NLDPT,9,7,11.11%,100.00%,77.78%,19,163,3.23
26-10-2021 11:00,Netherlands,Netherlands-T-Mobile-NLDPN,19,8,5.56%,100.00%,42.11%,19,141,2.59
26-10-2021 09:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,37,7,,97.30%,18.92%,19,161,4.22
26-10-2021 14:00,Pakistan,Pakistan-Ufone-PAKUF,149,18,,98.66%,12.08%,19,62,3.15
26-10-2021 13:00,Morocco,Morocco-Orange-MARMT,37,16,5.41%,97.30%,43.24%,19,70,3.61
26-10-2021 14:00,Turkey,Turkey-Avea-TURIS,28,9,,96.43%,32.14%,18,123,4.16
26-10-2021 15:00,Turkey,Turkey-Avea-TURIS,18,7,,100.00%,38.89%,18,157,4.35
26-10-2021 20:00,Hungary,Hungary-T-Mobile-HUNH2,2,2,,100.00%,100.00%,18,549,3.58
26-10-2021 00:00,Kuwait,Kuwait-Wataniya-KWTNM,7,5,,100.00%,71.43%,18,219,4.22
26-10-2021 15:00,United Kingdom,UK-H3G-GBRHU,14,5,,100.00%,35.71%,18,219,4.56
26-10-2021 17:00,Spain,Spain-Vodafone-ESPAT,7,4,,100.00%,57.14%,18,274,3.58
26-10-2021 11:00,Switzerland,Switzerland-Swisscom-CHEC1,16,9,,100.00%,56.25%,18,122,4.82
26-10-2021 10:00,France,France-Orange-FRAF1,35,13,,100.00%,37.14%,18,84,3.33
26-10-2021 09:00,United Kingdom,UK-T-Mobile-GBRME,73,13,,86.30%,17.81%,18,83,3.23
26-10-2021 11:00,Turkey,Turkey-Avea-TURIS,25,6,,100.00%,24.00%,18,180,4.71
26-10-2021 06:00,Qatar,Qatar-Qtel-QATQT,14,4,,100.00%,28.57%,18,270,4.5
26-10-2021 22:00,Qatar,Qatar-Qtel-QATQT,27,6,,100.00%,22.22%,18,179,7.02
26-10-2021 18:00,Oman,Oman-Omanmobile-OMNGT,33,14,,100.00%,42.42%,18,77,4.44
26-10-2021 22:00,Kenya,Kenya-Safaricom-KENSA,40,11,5.13%,92.50%,27.50%,18,98,4.45
26-10-2021 06:00,United Kingdom,UK-H3G-GBRHU,4,2,,100.00%,50.00%,18,537,1.76
26-10-2021 17:00,Kuwait,Kuwait-Viva-KWTKT,18,9,,100.00%,50.00%,18,119,4.23
26-10-2021 00:00,USA/Canada,USA-T-Mobile-USAW6,7,2,,100.00%,28.57%,18,537,4.21
26-10-2021 11:00,Spain,Spain-Vodafone-ESPAT,12,5,,100.00%,41.67%,18,214,4.3
26-10-2021 10:00,USA/Canada,USA-T-Mobile-USAW6,16,7,,100.00%,43.75%,18,152,5.13
26-10-2021 12:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,39,11,,92.31%,28.21%,18,97,4.42
26-10-2021 16:00,India,India-Aircel,24,6,,91.67%,25.00%,18,177,4.05
26-10-2021 10:00,Kuwait,Kuwait-Viva-KWTKT,20,7,,85.00%,35.00%,18,151,4.06
26-10-2021 18:00,Greece,Greece-Cosmote-GRCCO,1,1,,100.00%,100.00%,18,"1,053",4.15
26-10-2021 12:00,Kuwait,Kuwait-Viva-KWTKT,27,14,,96.30%,51.85%,17,75,4.6
26-10-2021 21:00,USA/Canada,USA-T-Mobile-USAW6,18,8,,100.00%,44.44%,17,130,6.27
26-10-2021 02:00,Egypt,Egypt-Vodafone-EGYMS,53,13,,100.00%,24.53%,17,80,3.61
26-10-2021 06:00,Bahrain,Bahrain-Batelco-BHRBT,92,14,,100.00%,15.22%,17,74,3.98
26-10-2021 22:00,Bangladesh,Bangladesh-Banglalink-BGDBL,102,11,0.98%,100.00%,10.78%,17,94,2.71
26-10-2021 15:00,USA/Canada,Canada-Bell-Mobility-CANBM,20,9,,100.00%,45.00%,17,115,4.46
26-10-2021 11:00,Philippines,Philippines-Smart-PHLSR,52,17,3.23%,78.85%,32.69%,17,60,2.64
26-10-2021 20:00,USA/Canada,Canada-Bell-Mobility-CANBM,19,6,,100.00%,31.58%,17,171,4.24
26-10-2021 00:00,Morocco,Morocco-Orange-MARMT,5,3,,100.00%,60.00%,17,340,4.65
26-10-2021 14:00,Pakistan,Pakistan-Mobilink-PAKMK,90,18,,100.00%,20.00%,17,56,4.12
26-10-2021 06:00,India,India-Aircel,18,8,22.22%,100.00%,44.44%,17,127,3.46
26-10-2021 02:00,Spain,Spain-Orange-ESPRT,5,3,,100.00%,60.00%,17,336,3.44
26-10-2021 23:00,Morocco,Morocco-Iam-MARM1,24,5,,58.33%,20.83%,17,201,3.03
26-10-2021 19:00,United Kingdom,UK-Telefonica-GBRCN,10,8,,90.00%,80.00%,17,125,3.5
26-10-2021 12:00,Portugal,Portugal-TMN-PRTTM,7,3,,100.00%,42.86%,17,332,3.71
26-10-2021 21:00,Turkey,Turkey-TurkCell-TURTC,52,7,1.96%,98.08%,13.46%,17,142,4.74
26-10-2021 13:00,Spain,Spain-Orange-ESPRT,33,12,,100.00%,36.36%,17,83,3.77
26-10-2021 09:00,Spain,Spain-Orange-ESPRT,7,5,,100.00%,71.43%,16,197,3.59
26-10-2021 20:00,Sudan,Sudan-Sudatel-SDNTL,20,3,,95.00%,15.00%,16,327,5.38
26-10-2021 19:00,Switzerland,Switzerland-Swisscom-CHEC1,20,9,,95.00%,45.00%,16,109,4.6
26-10-2021 08:00,Greece,Greece-Cosmote-GRCCO,3,1,,100.00%,33.33%,16,981,2.96
26-10-2021 22:00,Kuwait,Kuwait-Wataniya-KWTNM,17,8,,100.00%,47.06%,16,122,4.47
26-10-2021 14:00,Belgium,Belgium-Belgacom-BELTB,2,2,,100.00%,100.00%,16,488,4.9
26-10-2021 05:00,India,India-Bpl,34,6,9.09%,100.00%,17.65%,16,162,3.62
26-10-2021 22:00,Morocco,Morocco-Orange-MARMT,25,6,5.00%,76.00%,24.00%,16,161,3
26-10-2021 09:00,Kenya,Kenya-Safaricom-KENSA,30,11,10.71%,96.67%,36.67%,16,88,3.71
26-10-2021 09:00,Philippines,Philippines-Smart-PHLSR,37,9,,62.16%,24.32%,16,105,3.21
26-10-2021 12:00,Nigeria,Nigeria-Etisalat-NGAEM,24,10,17.39%,100.00%,41.67%,16,94,5.07
26-10-2021 05:00,India,India-Vodafone,23,8,8.70%,100.00%,34.78%,16,117,3.06
26-10-2021 23:00,Netherlands,Netherlands-T-Mobile-NLDPN,10,8,10.00%,100.00%,80.00%,16,116,3.2
26-10-2021 20:00,United Kingdom,UK-Telefonica-GBRCN,11,9,10.00%,100.00%,81.82%,15,103,3.08
26-10-2021 13:00,Kenya,Kenya-Safaricom-KENSA,30,9,11.54%,90.00%,30.00%,15,103,3.9
26-10-2021 07:00,France,France-Orange-FRAF1,2,1,,100.00%,50.00%,15,919,3.07
26-10-2021 00:00,Germany,Germany-Vodafone-DEUD2,3,1,,100.00%,33.33%,15,919,4.38
26-10-2021 05:00,Kuwait,Kuwait-Wataniya-KWTNM,1,1,,100.00%,100.00%,15,917,4.25
26-10-2021 21:00,Switzerland,Switzerland-Swisscom-CHEC1,10,5,,100.00%,50.00%,15,183,5.21
26-10-2021 10:00,USA/Canada,Canada-Bell-Mobility-CANBM,16,3,,100.00%,18.75%,15,305,4.45
26-10-2021 07:00,Italy,Italy-Wind-ITAWI,3,1,,100.00%,33.33%,15,914,2.76
26-10-2021 17:00,Italy,Italy-Vodafone-ITAOM,11,8,40.00%,100.00%,72.73%,15,114,3.62
26-10-2021 07:00,Pakistan,Pakistan-Ufone-PAKUF,44,11,,100.00%,25.00%,15,83,3.9
26-10-2021 15:00,Oman,Oman-Nawras-OMNNT,10,2,,100.00%,20.00%,15,451,4.33
26-10-2021 11:00,Switzerland,Switzerland-Tdc-CHEDX,5,3,,100.00%,60.00%,15,300,4.1
26-10-2021 15:00,Sweden,Sweden-Tele2-SWEIQ,4,4,,100.00%,100.00%,15,224,4.94
26-10-2021 20:00,Morocco,Morocco-Iam-MARM1,26,8,,73.08%,30.77%,15,112,2.99
26-10-2021 23:00,Pakistan,Pakistan-Ufone-PAKUF,27,2,,100.00%,7.41%,15,447,2.81
26-10-2021 10:00,Turkey,Turkey-Avea-TURIS,26,8,,100.00%,30.77%,15,112,3.95
26-10-2021 11:00,Sudan,Sudan-Zain-SUDMO,36,6,,97.22%,16.67%,15,149,3.99
26-10-2021 22:00,India,India-Unitech,9,1,,100.00%,11.11%,15,888,8.33
26-10-2021 20:00,Sweden,Sweden-Tele2-SWEIQ,8,6,,100.00%,75.00%,15,147,4.52
26-10-2021 14:00,Morocco,Morocco-Iam-MARM1,32,9,,90.63%,28.13%,15,98,3.68
26-10-2021 12:00,Turkey,Turkey-Avea-TURIS,23,9,,95.65%,39.13%,15,98,3.72
26-10-2021 10:00,Austria,Austria-Tmobile-AUTMM,7,2,,100.00%,28.57%,15,439,3.46
26-10-2021 14:00,Qatar,Qatar-Vodafone-QATB1,8,4,,100.00%,50.00%,15,219,2.77
26-10-2021 05:00,Pakistan,Pakistan-Ufone-PAKUF,31,6,,100.00%,19.35%,15,146,4.01
26-10-2021 19:00,Kuwait,Kuwait-Viva-KWTKT,15,4,,100.00%,26.67%,14,214,6.03
26-10-2021 18:00,Pakistan,Pakistan-Waridtel-PAKWA,10,3,,100.00%,30.00%,14,284,6.76
26-10-2021 18:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,11,3,9.09%,100.00%,27.27%,14,284,3.37
26-10-2021 12:00,Greece,Greece-Cosmote-GRCCO,10,5,,100.00%,50.00%,14,170,4.3
26-10-2021 02:00,United Kingdom,UK-T-Mobile-GBRME,15,2,,40.00%,13.33%,14,424,1.81
26-10-2021 20:00,Pakistan,Pakistan-Mobilink-PAKMK,59,10,,96.61%,16.95%,14,85,4.16
26-10-2021 10:00,United Kingdom,UK-Vodafone-GBRVF,14,5,,85.71%,35.71%,14,169,4.13
26-10-2021 15:00,Switzerland,Switzerland-Swisscom-CHEC1,13,7,,100.00%,53.85%,14,120,4.37
26-10-2021 11:00,France,France-SFR-FRAF2,9,6,22.22%,100.00%,66.67%,14,140,4.54
26-10-2021 07:00,Kuwait,Kuwait-Viva-KWTKT,8,2,,100.00%,25.00%,14,419,4.5
26-10-2021 11:00,United Kingdom,UK-H3G-GBRHU,14,6,,100.00%,42.86%,14,139,4.16
26-10-2021 14:00,Portugal,Portugal-TMN-PRTTM,10,7,,100.00%,70.00%,14,119,3.12
26-10-2021 20:00,India,India-Unitech,52,13,,94.23%,25.00%,14,64,5.28
26-10-2021 15:00,Netherlands,Netherlands-KPN-NLDPT,7,3,,100.00%,42.86%,14,278,4.43
26-10-2021 11:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,47,11,,95.74%,23.40%,14,76,4.89
26-10-2021 09:00,Pakistan,Pakistan-Mobilink-PAKMK,74,15,1.37%,95.95%,20.27%,14,55,4.52
26-10-2021 14:00,Italy,Italy-Vodafone-ITAOM,8,4,14.29%,100.00%,50.00%,14,207,4.87
26-10-2021 05:00,Egypt,Egypt-Mobinil-EGYAR,59,9,5.66%,100.00%,15.25%,14,92,3.67
26-10-2021 00:00,Kenya,Kenya-Safaricom-KENSA,16,7,,93.75%,43.75%,14,118,5.01
26-10-2021 17:00,Kenya,Kenya-Safaricom-KENSA,40,10,8.33%,85.00%,25.00%,14,82,3.82
26-10-2021 01:00,India,India-Aircel,5,1,,100.00%,20.00%,14,819,4.1
26-10-2021 08:00,Philippines,Philippines-Smart-PHLSR,52,10,,67.31%,19.23%,14,82,4.42
26-10-2021 15:00,Netherlands,Netherlands-T-Mobile-NLDPN,13,4,,100.00%,30.77%,14,205,2.89
26-10-2021 19:00,Kenya,Kenya-Safaricom-KENSA,35,10,5.88%,88.57%,28.57%,14,81,4.35
26-10-2021 16:00,Cyprus,Cyprus-MTN-CYPSC,3,2,,100.00%,66.67%,13,404,3.95
26-10-2021 01:00,Jordan,Jordan-Zain-JORFL,20,4,,100.00%,20.00%,13,201,3.14
26-10-2021 09:00,USA/Canada,USA-ATT-Cingular-USACG,39,7,,100.00%,17.95%,13,114,5
26-10-2021 20:00,Pakistan,Pakistan-Ufone-PAKUF,88,14,,98.86%,15.91%,13,57,3.67
26-10-2021 21:00,India,India-Bpl,26,5,,100.00%,19.23%,13,159,4.41
26-10-2021 08:00,Oman,Oman-Omanmobile-OMNGT,15,4,,86.67%,26.67%,13,199,4.56
26-10-2021 00:00,France,France-Orange-FRAF1,42,9,,100.00%,21.43%,13,88,4.94
26-10-2021 01:00,Bulgaria,Bulgaria-Globul-BGRCM,1,1,,100.00%,100.00%,13,791,4.46
