Hour,Country Name,Operator Name,Attempts,Answered,A-Release %,NER,ASR,ConV Time (Min),ACT (Sec),CST (Sec)
25-10-2021 05:00,Italy,Italy-Wind-ITAWI,1,0,,100.00%,0.00%,0,,4.32
25-10-2021 05:00,Jordan,Jordan-Umniah-JORUM,3,0,,100.00%,0.00%,0,,3.46
25-10-2021 05:00,Korea (South),Korea-SK-KORSK,3,0,,100.00%,0.00%,0,,1.51
25-10-2021 05:00,Kuwait,Kuwait-Viva-KWTKT,2,0,,100.00%,0.00%,0,,4.73
25-10-2021 05:00,Kuwait,Kuwait-Zain-KWTMT,1,0,,100.00%,0.00%,0,,4.33
25-10-2021 05:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,4,0,,100.00%,0.00%,0,,3.43
25-10-2021 05:00,Mauritius,Mauritius-Emtel-MUSEM,1,0,,100.00%,0.00%,0,,
25-10-2021 05:00,Morocco,Morocco-Iam-MARM1,8,0,,0.00%,0.00%,0,,
25-10-2021 05:00,Morocco,Morocco-Orange-MARMT,3,0,,100.00%,0.00%,0,,1.4
25-10-2021 05:00,Nepal,Nepal-Ncell-NPLM2,1,0,,100.00%,0.00%,0,,2.78
25-10-2021 05:00,Netherlands,Netherlands-T-Mobile-NLDPN,1,0,,100.00%,0.00%,0,,3.04
25-10-2021 05:00,Oman,Oman-Nawras-OMNNT,6,0,,100.00%,0.00%,0,,3.05
25-10-2021 05:00,Philippines,Philippines-Smart-PHLSR,15,0,,26.67%,0.00%,0,,0.55
25-10-2021 05:00,Qatar,Qatar-Qtel-QATQT,6,0,,100.00%,0.00%,0,,3.07
25-10-2021 05:00,Spain,Spain-Orange-ESPRT,1,0,,100.00%,0.00%,0,,4.4
25-10-2021 05:00,Sudan,Sudan-Mtn-SDNBT,4,0,,100.00%,0.00%,0,,5.54
25-10-2021 05:00,Sudan,Sudan-Sudatel-SDNTL,2,0,,100.00%,0.00%,0,,
25-10-2021 05:00,Sudan,Sudan-Zain-SUDMO,1,0,,100.00%,0.00%,0,,5.3
25-10-2021 05:00,Switzerland,Switzerland-Swisscom-CHEC1,1,0,,100.00%,0.00%,0,,4.12
25-10-2021 05:00,Syria,Syria-Mtn-SYRSP,2,0,,100.00%,0.00%,0,,6.98
25-10-2021 05:00,Togo,Togo-Moov-TGOTL,2,0,,100.00%,0.00%,0,,1.12
25-10-2021 05:00,Turkey,Turkey-Avea-TURIS,2,0,,100.00%,0.00%,0,,5.41
25-10-2021 05:00,Turkey,Turkey-TurkCell-TURTC,7,0,,100.00%,0.00%,0,,4.95
25-10-2021 05:00,United Kingdom,UK-Vodafone-GBRVF,4,0,,50.00%,0.00%,0,,1.01
25-10-2021 06:00,Afghanistan,Afghanistan-Mtn Areeba-AFGAR,1,0,,100.00%,0.00%,0,,6.33
25-10-2021 06:00,Afghanistan,Afghanistan-Roshan-AFGTD,5,0,,100.00%,0.00%,0,,4.78
25-10-2021 06:00,Belgium,Belgium-Belgacom-BELTB,1,0,,100.00%,0.00%,0,,6.54
25-10-2021 06:00,China,China-ChinaTelecom-CHNCT,2,0,,100.00%,0.00%,0,,9.85
25-10-2021 06:00,France,France-Orange-FRAF1,3,0,,100.00%,0.00%,0,,3.8
25-10-2021 06:00,Georgia,Georgia-Magticom-GEOMA,2,0,,100.00%,0.00%,0,,5.6
25-10-2021 06:00,Germany,Germany-T-Mobile-DEUD1,1,0,,100.00%,0.00%,0,,3.29
25-10-2021 06:00,Iraq,Iraq-Zain-IRQAT,1,0,,100.00%,0.00%,0,,6.66
25-10-2021 06:00,Ireland,Ireland-Meteor-IRLME,1,0,,100.00%,0.00%,0,,5.65
25-10-2021 06:00,Italy,Italy-Wind-ITAWI,1,0,,100.00%,0.00%,0,,4.58
25-10-2021 06:00,Jordan,Jordan-Orange-JORMC,30,0,,96.67%,0.00%,0,,3.24
25-10-2021 06:00,Lebanon,Lebanon-MTC-M1C2-LBNLC,1,0,,100.00%,0.00%,0,,6.3
25-10-2021 06:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,0,,100.00%,0.00%,0,,4.71
25-10-2021 06:00,Morocco,Morocco-Iam-MARM1,7,0,,71.43%,0.00%,0,,2.06
25-10-2021 06:00,Pakistan,Pakistan-Waridtel-PAKWA,3,0,,100.00%,0.00%,0,,1.25
25-10-2021 06:00,Portugal,Portugal-TMN-PRTTM,1,0,,100.00%,0.00%,0,,1.94
25-10-2021 06:00,Russia,Russia-Mts-RUS01,1,0,,100.00%,0.00%,0,,
25-10-2021 06:00,Spain,Spain-Orange-ESPRT,2,0,,100.00%,0.00%,0,,2.89
25-10-2021 06:00,Spain,Spain-Vodafone-ESPAT,1,0,,100.00%,0.00%,0,,3.89
25-10-2021 06:00,Switzerland,Switzerland-Swisscom-CHEC1,3,0,,100.00%,0.00%,0,,4.67
25-10-2021 06:00,Syria,Syria-Mtn-SYRSP,3,0,,100.00%,0.00%,0,,5.33
25-10-2021 06:00,Tunisia,Tunisia-Tunisiana-TUNTA,1,0,,100.00%,0.00%,0,,4.56
25-10-2021 06:00,Turkey,Turkey-Avea-TURIS,1,0,,100.00%,0.00%,0,,4.53
25-10-2021 06:00,Turkey,Turkey-TurkCell-TURTC,4,0,,100.00%,0.00%,0,,4.67
25-10-2021 06:00,United Kingdom,UK-Telefonica-GBRCN,1,0,,100.00%,0.00%,0,,2.26
25-10-2021 06:00,United Kingdom,UK-Vodafone-GBRVF,4,0,,25.00%,0.00%,0,,0.19
25-10-2021 06:00,USA/Canada,USA-T-Mobile-USAW6,3,0,,100.00%,0.00%,0,,4.79
25-10-2021 06:00,Uzbekistan,Uzbekistan-Coscom-UZB05,1,0,,100.00%,0.00%,0,,4.54
25-10-2021 07:00,Afghanistan,Afghanistan-Etisalat-AFGEA,2,0,,100.00%,0.00%,0,,4.32
25-10-2021 07:00,Burkina Faso,Burkina Faso-Airtel-BFACT,1,0,,100.00%,0.00%,0,,4.3
25-10-2021 07:00,Chad,Chad-Mic-TCDML,1,0,,100.00%,0.00%,0,,5.65
25-10-2021 07:00,China,China-Unicom-CHNCU,4,0,,100.00%,0.00%,0,,4.99
25-10-2021 07:00,France,France-Orange-FRAF1,10,0,,100.00%,0.00%,0,,3.55
25-10-2021 07:00,France,France-SFR-FRAF2,1,0,,100.00%,0.00%,0,,2.15
25-10-2021 07:00,Greece,Greece-Vodafone-GRCPF,1,0,,100.00%,0.00%,0,,6.52
25-10-2021 07:00,India,India-Reliance,1,0,,100.00%,0.00%,0,,8.54
25-10-2021 07:00,Indonesia,Indonesia-Excelcomindo-IDNEX,2,0,,100.00%,0.00%,0,,4.72
25-10-2021 07:00,Indonesia,Indonesia-H3G-IDN89,1,0,,100.00%,0.00%,0,,3.07
25-10-2021 07:00,Iran,Iran-MCI-IRN11,2,0,,100.00%,0.00%,0,,3.8
25-10-2021 07:00,Korea (South),Korea-SK-KORSK,1,0,,100.00%,0.00%,0,,7.42
25-10-2021 07:00,Kuwait,Kuwait-Viva-KWTKT,1,0,,100.00%,0.00%,0,,5.33
25-10-2021 07:00,Mauritania,Mauritania-Chinguitel-MRTCH,2,0,,100.00%,0.00%,0,,4.52
25-10-2021 07:00,Morocco,Morocco-Iam-MARM1,1,0,,100.00%,0.00%,0,,5.71
25-10-2021 07:00,Morocco,Morocco-Orange-MARMT,1,0,,100.00%,0.00%,0,,2.2
25-10-2021 07:00,Nepal,Nepal-Ncell-NPLM2,6,0,,100.00%,0.00%,0,,8.45
25-10-2021 07:00,Nepal,Nepal-Ntc-NPLNM,1,0,,100.00%,0.00%,0,,5.51
25-10-2021 07:00,Netherlands,Netherlands-KPN-NLDPT,1,0,,100.00%,0.00%,0,,2.95
25-10-2021 07:00,Nigeria,Nigeria-MTN-NGAMN,3,0,,66.67%,0.00%,0,,4.36
25-10-2021 07:00,Oman,Oman-Nawras-OMNNT,4,0,,100.00%,0.00%,0,,4.31
25-10-2021 07:00,Pakistan,Pakistan-Telenor-PAKTP,1,0,,100.00%,0.00%,0,,2.39
25-10-2021 07:00,Philippines,Philippines-Globe-PHLGT,3,0,,100.00%,0.00%,0,,4.66
25-10-2021 07:00,Senegal,Senegal-Sonatel-SENAZ,1,0,,100.00%,0.00%,0,,4.53
25-10-2021 07:00,Spain,Spain-Orange-ESPRT,3,0,,100.00%,0.00%,0,,3.55
25-10-2021 07:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,2,0,,100.00%,0.00%,0,,2.35
25-10-2021 07:00,Sudan,Sudan-Sudatel-SDNTL,3,0,,33.33%,0.00%,0,,1.57
25-10-2021 07:00,Sudan,Sudan-Zain-SUDMO,2,0,,100.00%,0.00%,0,,4.44
25-10-2021 07:00,Syria,Syria-Mtn-SYRSP,2,0,,100.00%,0.00%,0,,6.69
25-10-2021 07:00,Turkey,Turkey-TurkCell-TURTC,14,0,,100.00%,0.00%,0,,4.74
25-10-2021 07:00,UAE,UAE-Du-AREDU,10,0,,80.00%,0.00%,0,,1.56
25-10-2021 07:00,Ukraine,Ukraine-Kyivstar-UKRKS,1,0,,100.00%,0.00%,0,,6.87
25-10-2021 07:00,United Kingdom,UK-Telefonica-GBRCN,1,0,,100.00%,0.00%,0,,3.52
25-10-2021 08:00,Austria,Austria-Tmobile-AUTMM,4,0,,100.00%,0.00%,0,,3.77
25-10-2021 08:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,1,0,,100.00%,0.00%,0,,5.64
25-10-2021 08:00,Belgium,Belgium-Belgacom-BELTB,2,0,,100.00%,0.00%,0,,2.68
25-10-2021 08:00,Burkina Faso,Burkina Faso-Airtel-BFACT,2,0,,100.00%,0.00%,0,,4.51
25-10-2021 08:00,China,China-ChinaTelecom-CHNCT,3,0,,100.00%,0.00%,0,,6.64
25-10-2021 08:00,Czech Rep.,Czech Republic-Vodafone-CZECM,1,0,,100.00%,0.00%,0,,4.84
25-10-2021 08:00,France,France-SFR-FRAF2,2,0,,100.00%,0.00%,0,,1.31
25-10-2021 08:00,Gabon,Gabon-Liberis-GAB01,1,0,,0.00%,0.00%,0,,6.47
25-10-2021 08:00,Georgia,Georgia-Magticom-GEOMA,4,0,,100.00%,0.00%,0,,5.66
25-10-2021 08:00,Germany,Germany-Vodafone-DEUD2,1,0,,100.00%,0.00%,0,,6.66
25-10-2021 08:00,Ghana,Ghana-Mtn-GHASC,1,0,,0.00%,0.00%,0,,
25-10-2021 08:00,Indonesia,Indonesia-H3G-IDN89,1,0,,100.00%,0.00%,0,,3.58
25-10-2021 08:00,IntNet1,IntNet1-Thuraya-UAE-Sat-ARETH,1,0,,100.00%,0.00%,0,,6.12
25-10-2021 08:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,7,0,,0.00%,0.00%,0,,
25-10-2021 08:00,Malaysia,Malaysia-Celcom-MYSCC,1,0,,100.00%,0.00%,0,,
25-10-2021 08:00,Morocco,Morocco-Iam-MARM1,9,0,,100.00%,0.00%,0,,5.24
25-10-2021 08:00,Morocco,Morocco-Orange-MARMT,3,0,,100.00%,0.00%,0,,3.71
25-10-2021 08:00,Nepal,Nepal-Ncell-NPLM2,2,0,,100.00%,0.00%,0,,4.12
25-10-2021 08:00,Nigeria,Nigeria-Mtn-NGAMN,3,0,,100.00%,0.00%,0,,4.25
25-10-2021 08:00,Portugal,Portugal-TMN-PRTTM,1,0,,100.00%,0.00%,0,,1.93
25-10-2021 08:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,1,0,,100.00%,0.00%,0,,12.41
25-10-2021 08:00,Spain,Spain-Vodafone-ESPAT,1,0,,0.00%,0.00%,0,,
25-10-2021 08:00,Sudan,Sudan-Zain-SUDMO,2,0,,0.00%,0.00%,0,,
25-10-2021 08:00,Sweden,Sweden-Tele2-SWEIQ,1,0,,100.00%,0.00%,0,,5.18
25-10-2021 08:00,Switzerland,Switzerland-Tdc-CHEDX,5,0,,100.00%,0.00%,0,,3.54
25-10-2021 08:00,Syria,Syria-Mtn-SYRSP,4,0,,100.00%,0.00%,0,,5.95
25-10-2021 08:00,Tunisia,Tunisia-Tunisiana-TUNTA,3,0,,100.00%,0.00%,0,,3.84
25-10-2021 08:00,Tunisia,Tunisia-Tunisietele-TUNTT,1,0,,100.00%,0.00%,0,,6.32
25-10-2021 08:00,Uganda,UGANDA - MOBILE MTN,1,0,,100.00%,0.00%,0,,
25-10-2021 08:00,United Kingdom,UK-Vodafone-GBRVF,4,0,,100.00%,0.00%,0,,2.57
25-10-2021 08:00,USA/Canada,Canada-Bell-Mobility-CANBM,8,0,,100.00%,0.00%,0,,4.43
25-10-2021 08:00,Vietnam,Vietnam-Viettel-VNMVT,1,0,,100.00%,0.00%,0,,6.5
25-10-2021 09:00,Afghanistan,Afghanistan-Etisalat-AFGEA,2,0,,100.00%,0.00%,0,,10.69
25-10-2021 09:00,Afghanistan,Afghanistan-Roshan-AFGTD,1,0,,100.00%,0.00%,0,,5.94
25-10-2021 09:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,3,0,,100.00%,0.00%,0,,5.54
25-10-2021 09:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,2,0,,100.00%,0.00%,0,,4.36
25-10-2021 09:00,Bahrain,Bahrain-Viva-BHRST,1,0,,100.00%,0.00%,0,,4.06
25-10-2021 09:00,Belgium,Belgium-Belgacom-BELTB,1,0,,100.00%,0.00%,0,,3.04
25-10-2021 09:00,Burkina Faso,Burkina Faso-Airtel-BFACT,3,0,,100.00%,0.00%,0,,2.88
25-10-2021 09:00,Germany,Germany-Vodafone-DEUD2,5,0,,100.00%,0.00%,0,,4.93
25-10-2021 09:00,Hong Kong,Hong Kong-CSL-HKGTC,1,0,,100.00%,0.00%,0,,4.89
25-10-2021 09:00,Hungary,Hungary-T-Mobile-HUNH2,2,0,,100.00%,0.00%,0,,3.65
25-10-2021 09:00,Iran,Iran-MTN-IRNMI,1,0,,100.00%,0.00%,0,,
25-10-2021 09:00,Iraq,Iraq-Zain-IRQAT,4,0,,100.00%,0.00%,0,,2.42
25-10-2021 09:00,Japan,Japan-Docomo-JPNDO,1,0,,100.00%,0.00%,0,,4.32
25-10-2021 09:00,Japan,Japan-Softbank-JPNJP,1,0,,100.00%,0.00%,0,,6.34
25-10-2021 09:00,Kuwait,Kuwait-Zain-KWTMT,3,0,,100.00%,0.00%,0,,4.49
25-10-2021 09:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,15,0,,6.67%,0.00%,0,,1.76
25-10-2021 09:00,Maldive Is.,Maldives-Dhiraagu-MDV01,1,0,,100.00%,0.00%,0,,1.08
25-10-2021 09:00,Maldive Is.,Maldives-Wataniya-MDVWM,1,0,,100.00%,0.00%,0,,4.08
25-10-2021 09:00,Mauritania,Mauritania-Chinguitel-MRTCH,2,0,,100.00%,0.00%,0,,5.45
25-10-2021 09:00,Mauritania,MAURITANIA - MURITEL MOBILES,1,0,,100.00%,0.00%,0,,4.24
25-10-2021 09:00,Mauritius,Mauritius-Orange-MUSCP,2,0,,100.00%,0.00%,0,,6.58
25-10-2021 09:00,Nepal,Nepal-Ncell-NPLM2,2,0,,100.00%,0.00%,0,,3.64
25-10-2021 09:00,Netherlands,Netherlands-Vodafone-NLDLT,2,0,,100.00%,0.00%,0,,6.3
25-10-2021 09:00,Niger,Niger-Moov-NERTL,1,0,,100.00%,0.00%,0,,1.19
25-10-2021 09:00,Nigeria,Nigeria-MTN-NGAMN,2,0,,50.00%,0.00%,0,,2.21
25-10-2021 09:00,Pakistan,Pakistan-Waridtel-PAKWA,1,0,,100.00%,0.00%,0,,3.92
25-10-2021 09:00,Philippines,Philippines-Globe-PHLGT,6,0,,100.00%,0.00%,0,,6.15
25-10-2021 09:00,Portugal,Portugal-Vodafone-PRTTL,2,0,,100.00%,0.00%,0,,5.02
25-10-2021 09:00,Qatar,Qatar-Vodafone-QATB1,7,0,,100.00%,0.00%,0,,15.58
25-10-2021 09:00,Romania,Romania-Orange-ROMMR,1,0,,100.00%,0.00%,0,,4.51
25-10-2021 09:00,Senegal,Senegal-Sonatel-SENAZ,1,0,,100.00%,0.00%,0,,3.22
25-10-2021 09:00,Singapore,Singapore-Mobileone-SGPM1,1,0,,100.00%,0.00%,0,,5.54
25-10-2021 09:00,South Africa,South Africa-MTN-ZAFMN,2,0,,100.00%,0.00%,0,,5.6
25-10-2021 09:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,1,0,,100.00%,0.00%,0,,1.44
25-10-2021 09:00,Spain,Spain-Vodafone-ESPAT,6,0,,100.00%,0.00%,0,,2.55
25-10-2021 09:00,Sudan,Sudan-Zain-SUDMO,19,0,,5.26%,0.00%,0,,0.45
25-10-2021 09:00,Switzerland,Switzerland-Tdc-CHEDX,4,0,,100.00%,0.00%,0,,4.35
25-10-2021 09:00,Syria,Syria-Mtn-SYRSP,27,0,,77.78%,0.00%,0,,8.81
25-10-2021 09:00,Tunisia,Tunisia-Tunisiana-TUNTA,2,0,,100.00%,0.00%,0,,4.92
25-10-2021 09:00,Ukraine,Ukraine-Kyivstar-UKRKS,1,0,,100.00%,0.00%,0,,3.89
25-10-2021 09:00,United Kingdom,UK-Telefonica-GBRCN,4,0,,75.00%,0.00%,0,,2.51
25-10-2021 09:00,USA/Canada,USA-ATT-USABS,1,0,,100.00%,0.00%,0,,3.13
25-10-2021 09:00,Yemen,Yemen-Y-Telecom-YEMYY,1,0,,100.00%,0.00%,0,,2.99
25-10-2021 10:00,Afghanistan,Afghanistan-Awcc-AFGAW,1,0,,100.00%,0.00%,0,,4.56
25-10-2021 10:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,2,0,,100.00%,0.00%,0,,9.77
25-10-2021 10:00,Bahrain,Bahrain-Viva-BHRST,1,0,,100.00%,0.00%,0,,3.95
25-10-2021 10:00,Belgium,Belgium-Mobistar-BELMO,1,0,,100.00%,0.00%,0,,3.92
25-10-2021 10:00,Benin,Benin-Etisalat-BEN02,2,0,,100.00%,0.00%,0,,4.88
25-10-2021 10:00,Cyprus,Cyprus-MTN-CYPSC,2,0,,100.00%,0.00%,0,,2.32
25-10-2021 10:00,Czech Rep.,Czech Republic-Vodafone-CZECM,2,0,,100.00%,0.00%,0,,5.12
25-10-2021 10:00,Ethiopia,Ethiopia-Ethio-ETH01,2,0,,50.00%,0.00%,0,,2.28
25-10-2021 10:00,France,France-SFR-FRAF2,3,0,,100.00%,0.00%,0,,2.31
25-10-2021 10:00,Georgia,Georgia-Geocel-GEOGC,1,0,,100.00%,0.00%,0,,5.87
25-10-2021 10:00,Guinea,Guinea-Areeba-GINAG,1,0,,100.00%,0.00%,0,,6.06
25-10-2021 10:00,Hong Kong,Hong Kong-CSL-HKGTC,2,0,,100.00%,0.00%,0,,6.6
25-10-2021 10:00,India,India-Reliance,1,0,,100.00%,0.00%,0,,2.5
25-10-2021 10:00,Indonesia,Indonesia-Axis-IDNLT,3,0,,100.00%,0.00%,0,,6.12
25-10-2021 10:00,Indonesia,Indonesia-Excelcomindo-IDNEX,1,0,,100.00%,0.00%,0,,3.99
25-10-2021 10:00,Japan,Japan-Docomo-JPNDO,1,0,,100.00%,0.00%,0,,6.4
25-10-2021 10:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,18,0,,5.56%,0.00%,0,,0.36
25-10-2021 10:00,Malaysia,Malaysia-Celcom-MYSCC,1,0,,100.00%,0.00%,0,,4.35
25-10-2021 10:00,Maldive Is.,Maldives-Wataniya-MDVWM,1,0,,100.00%,0.00%,0,,3.79
25-10-2021 10:00,Mauritania,Mauritania-Chinguitel-MRTCH,5,0,,100.00%,0.00%,0,,4.56
25-10-2021 10:00,Nepal,Nepal-Ncell-NPLM2,4,0,,100.00%,0.00%,0,,3.06
25-10-2021 10:00,Nepal,Nepal-Ntc-NPLNM,12,0,,100.00%,0.00%,0,,3.42
25-10-2021 10:00,Nigeria,Nigeria-Etisalat-NGAEM,24,0,,87.50%,0.00%,0,,1.67
25-10-2021 10:00,Nigeria,Nigeria-MTN-NGAMN,1,0,,100.00%,0.00%,0,,4.58
25-10-2021 10:00,Philippines,Philippines-Smart-PHLSR,37,0,,45.95%,0.00%,0,,2.22
25-10-2021 10:00,Portugal,Portugal-TMN-PRTTM,3,0,,100.00%,0.00%,0,,4.87
25-10-2021 10:00,Qatar,Qatar-Vodafone-QATB1,6,0,,100.00%,0.00%,0,,10.84
25-10-2021 10:00,Spain,Spain-Vodafone-ESPAT,4,0,,100.00%,0.00%,0,,2.96
25-10-2021 10:00,Sri Lanka,Sri Lanka-Mtn-LKADG,2,0,,100.00%,0.00%,0,,3.75
25-10-2021 10:00,Sudan,Sudan-Sudatel-SDNTL,1,0,,100.00%,0.00%,0,,4.56
25-10-2021 10:00,Sudan,Sudan-Zain-SUDMO,3,0,,0.00%,0.00%,0,,
25-10-2021 10:00,Thailand,Thailand-dtacTriNet-THADT,1,0,,100.00%,0.00%,0,,4.04
25-10-2021 10:00,Tunisia,Tunisia-Tunisietele-TUNTT,3,0,,100.00%,0.00%,0,,5.24
25-10-2021 11:00,Afghanistan,Afghanistan-Mtn Areeba-AFGAR,1,0,,100.00%,0.00%,0,,3.07
25-10-2021 11:00,Albania,Albania-Eagle-ALBEM,8,0,,100.00%,0.00%,0,,3.37
25-10-2021 11:00,Algeria,Algeria-Wataniya-DZAWT,1,0,,100.00%,0.00%,0,,2.5
25-10-2021 11:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,2,0,,100.00%,0.00%,0,,10.6
25-10-2021 11:00,Austria,Austria-Tmobile-AUTMM,1,0,,100.00%,0.00%,0,,3.17
25-10-2021 11:00,Bahrain,Bahrain-Viva-BHRST,1,0,,100.00%,0.00%,0,,3.4
25-10-2021 11:00,Belarus,Belarus-Best-BLRBT,1,0,,100.00%,0.00%,0,,5.76
25-10-2021 11:00,Bulgaria,Bulgaria-Globul-BGRCM,1,0,,100.00%,0.00%,0,,13.62
25-10-2021 11:00,China,China-ChinaTelecom-CHNCT,10,0,,80.00%,0.00%,0,,7.51
25-10-2021 11:00,China,China-Unicom-CHNCU,2,0,,100.00%,0.00%,0,,8.33
25-10-2021 11:00,Croatia,Croatia-T-Mobile-HRVCN,3,0,,100.00%,0.00%,0,,3.15
25-10-2021 11:00,Denmark,Denmark-TelenorAS-DNKDM,1,0,,100.00%,0.00%,0,,7.2
25-10-2021 11:00,Djibouti,Djibouti-Teleco-DJIDJ,1,0,,100.00%,0.00%,0,,
25-10-2021 11:00,Ethiopia,Ethiopia-Ethio-ETH01,3,0,,100.00%,0.00%,0,,9.45
25-10-2021 11:00,Hong Kong,Hong Kong-CSL-HKGTC,1,0,,100.00%,0.00%,0,,7.9
25-10-2021 11:00,Indonesia,Indonesia-Excelcomindo-IDNEX,1,0,,100.00%,0.00%,0,,7
25-10-2021 11:00,Indonesia,Indonesia-H3G-IDN89,1,0,,100.00%,0.00%,0,,
25-10-2021 11:00,Ireland,Ireland-Meteor-IRLME,2,0,,100.00%,0.00%,0,,4.81
25-10-2021 11:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,20,0,,25.00%,0.00%,0,,0.79
25-10-2021 11:00,Malaysia,Malaysia-Celcom-MYSCC,1,0,,100.00%,0.00%,0,,3.15
25-10-2021 11:00,Maldive Is.,Maldives-Wataniya-MDVWM,2,0,,100.00%,0.00%,0,,1.9
25-10-2021 11:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,0,,100.00%,0.00%,0,,6.3
25-10-2021 11:00,Mauritius,Mauritius-Orange-MUSCP,3,0,,100.00%,0.00%,0,,3.51
25-10-2021 11:00,Nepal,Nepal-Ncell-NPLM2,2,0,,100.00%,0.00%,0,,5.09
25-10-2021 11:00,Nepal,Nepal-Ntc-NPLNM,4,0,,75.00%,0.00%,0,,3.55
25-10-2021 11:00,Netherlands,Netherlands-Vodafone-NLDLT,1,0,,100.00%,0.00%,0,,4.52
25-10-2021 11:00,Pakistan,Pakistan-Waridtel-PAKWA,1,0,,100.00%,0.00%,0,,4.22
25-10-2021 11:00,Romania,Romania-Orange-ROMMR,5,0,,100.00%,0.00%,0,,5.27
25-10-2021 11:00,Senegal,Senegal-Sonatel-SENAZ,3,0,,100.00%,0.00%,0,,3.03
25-10-2021 11:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,3,0,,100.00%,0.00%,0,,1.3
25-10-2021 11:00,Sri Lanka,Sri Lanka-Mtn-LKADG,2,0,,100.00%,0.00%,0,,5.37
25-10-2021 11:00,Sudan,Sudan-Sudatel-SDNTL,2,0,,0.00%,0.00%,0,,
25-10-2021 11:00,Sudan,Sudan-Zain-SUDMO,1,0,,0.00%,0.00%,0,,6.36
25-10-2021 11:00,Switzerland,Switzerland-Tdc-CHEDX,5,0,,100.00%,0.00%,0,,4.28
25-10-2021 11:00,Turkey,Turkey-Vodafone-TURTS,10,0,,100.00%,0.00%,0,,6.43
25-10-2021 11:00,UNKNOWN,Russia-Tele2-RUST2,1,0,,100.00%,0.00%,0,,1.83
25-10-2021 12:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,3,0,,100.00%,0.00%,0,,8.69
25-10-2021 12:00,Bangladesh,Bangladesh-Airtel-BGDWT,1,0,,100.00%,0.00%,0,,0.36
25-10-2021 12:00,Bulgaria,Bulgaria-Globul-BGRCM,1,0,,100.00%,0.00%,0,,4.88
25-10-2021 12:00,Burkina Faso,Burkina Faso-Airtel-BFACT,9,0,,88.89%,0.00%,0,,3.75
25-10-2021 12:00,Czech Rep.,Czech Republic-Vodafone-CZECM,2,0,,100.00%,0.00%,0,,4.34
25-10-2021 12:00,Greece,Greece-Vodafone-GRCPF,3,0,,100.00%,0.00%,0,,3.68
25-10-2021 12:00,Hungary,Hungary-T-Mobile-HUNH2,2,0,,100.00%,0.00%,0,,3.59
25-10-2021 12:00,India,India-Reliance,2,0,,100.00%,0.00%,0,,5.49
25-10-2021 12:00,Iran,Iran-MCI-IRN11,1,0,,100.00%,0.00%,0,,1.25
25-10-2021 12:00,Iran,Iran-MTN-IRNMI,3,0,,100.00%,0.00%,0,,8.29
25-10-2021 12:00,Iraq,Iraq-Zain-IRQAT,4,0,,100.00%,0.00%,0,,5.23
25-10-2021 12:00,Italy,Italy-TIM-Ship-ITAGT,4,0,,100.00%,0.00%,0,,5.43
25-10-2021 12:00,Kyrgyz Republic,Kyrgyz-Sky-KGZ01,1,0,,100.00%,0.00%,0,,4.5
25-10-2021 12:00,Maldive Is.,Maldives-Dhiraagu-MDV01,2,0,,100.00%,0.00%,0,,3.85
25-10-2021 12:00,Mauritania,Mauritania-Chinguitel-MRTCH,1,0,,100.00%,0.00%,0,,4.53
25-10-2021 12:00,Mauritania,MAURITANIA - MURITEL MOBILES,1,0,,100.00%,0.00%,0,,3.85
25-10-2021 12:00,Mauritius,Mauritius-Orange-MUSCP,2,0,,100.00%,0.00%,0,,2.98
25-10-2021 12:00,Nepal,Nepal-Ncell-NPLM2,5,0,,100.00%,0.00%,0,,3.62
25-10-2021 12:00,Netherlands,Netherlands-Vodafone-NLDLT,2,0,,100.00%,0.00%,0,,4.39
25-10-2021 12:00,Nigeria,Nigeria-MTN-NGAMN,1,0,,100.00%,0.00%,0,,
25-10-2021 12:00,Philippines,Philippines-Globe-PHLGT,7,0,,100.00%,0.00%,0,,3.82
25-10-2021 12:00,Russia,Russia-Mts-RUS01,1,0,,100.00%,0.00%,0,,6.58
25-10-2021 12:00,Senegal,Senegal-Sonatel-SENAZ,3,0,,100.00%,0.00%,0,,1.56
25-10-2021 12:00,Slovakia,Slovakia-Tmobile-SVKET,1,0,,100.00%,0.00%,0,,4.83
25-10-2021 12:00,South Africa,South Africa-Vodacom-S.A-ZAFVC,1,0,,100.00%,0.00%,0,,1.27
